min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,std_dev_databytes,total_data_bytes,Processing_time
2438.826483,2439,2439,0.009856427,67.74764189,9169.357849,2002.811363,1855.238418,1892.07,665996.4692,2020-12-25T21:20:46.016+09:00
2438.843834,2439,2439,0.008870784,68.0728777,9126.422064,1995.630226,1854.560576,1848.46,668333.4223,2020-12-25T21:25:36.068+09:00
2438.759451,2439,2439,0.012983706,68.06558993,9262.679858,1990.893204,1849.631518,1805.27,671637.2801,2020-12-25T21:30:26.002+09:00
2438.683506,2439,2439,0.016685335,67.25903093,9204.311872,1977.120883,1846.433366,1817.65,674152.8521,2020-12-25T21:35:46.167+09:00
2438.715155,2439,2439,0.015016802,66.73312784,9447.480685,1971.323795,1842.75203,1809.62,676594.7669,2020-12-25T21:40:36.774+09:00
2438.74364,2439,2439,0.013515121,69.45981506,9231.932616,1963.386415,1839.810827,1813.34,679126.4902,2020-12-25T21:45:26.655+09:00
2438.669276,2439,2439,0.017163609,69.91383355,9037.939355,1954.077774,1816.647744,1608.18,681724.0412,2020-12-25T21:50:47.853+09:00
2438.702348,2439,2439,0.015447248,70.5224502,9008.145419,1950.315997,1814.73997,1797.57,683693.937,2020-12-25T21:55:38.251+09:00
2438.732113,2439,2439,0.013902524,70.97020518,8836.530877,1956.931397,1812.386973,1791.21,685094.5433,2020-12-25T22:00:28.470+09:00
2438.658902,2439,2439,0.019512271,71.37318466,8682.07779,1949.017257,1809.918275,1787.7,658272.089,2020-12-25T22:05:48.304+09:00
2438.693012,2439,2439,0.017561044,70.63586619,8879.770011,1951.995531,1819.650448,1907.24,661702.9801,2020-12-25T22:10:38.824+09:00
2438.723711,2439,2439,0.01580494,69.47227957,8720.99301,1970.873978,1834.701403,1970.16,664251.7821,2020-12-25T22:15:29.390+09:00
2438.75134,2439,2439,0.014224446,68.62505162,8578.093709,1965.944581,1824.279263,1730.48,667964.4039,2020-12-25T22:20:19.536+09:00
2438.776206,2439,2439,0.012802001,68.96254645,8449.484338,1994.438122,1847.308337,2054.57,668694.3635,2020-12-25T22:25:39.089+09:00
2438.698585,2439,2439,0.016521801,69.56629181,8492.735904,1997.91031,1854.942503,1923.65,670816.4271,2020-12-25T22:30:29.724+09:00
2438.728727,2439,2439,0.014869621,68.70966263,8474.762314,1974.185279,1834.972253,1655.24,674513.4844,2020-12-25T22:35:20.091+09:00
2438.655854,2439,2439,0.018382659,69.53869637,8356.486082,1977.311751,1832.284027,1808.09,675648.536,2020-12-25T22:40:39.850+09:00
2438.690269,2439,2439,0.016544393,69.48482673,8250.037474,1965.102576,1816.544625,1674.89,678581.9824,2020-12-25T22:45:30.217+09:00
2438.721242,2439,2439,0.014889954,69.33634406,8405.433727,1955.036319,1814.664162,1797.74,680453.9842,2020-12-25T22:50:18.943+09:00
2438.749117,2439,2439,0.013400958,70.60270965,8438.890354,1960.591687,1819.399746,1862.02,649202.3857,2020-12-25T22:55:38.983+09:00
2438.774206,2439,2439,0.012060862,73.74243869,8510.801319,1969.620518,1834.829771,1973.7,653191.5472,2020-12-25T23:00:28.771+09:00
2438.796785,2439,2439,0.010854776,75.96819482,8574.721187,1995.570466,1862.172794,2108.26,628888.1924,2020-12-25T23:05:18.874+09:00
2438.717107,2439,2439,0.015769299,78.47137534,8629.349068,2003.85042,1874.874515,1989.19,634585.5732,2020-12-25T23:10:40.054+09:00
2438.345396,2439,2439,0.034192369,77.4242378,8640.414161,1985.477378,1860.075063,1726.88,641565.7159,2020-12-25T23:15:30.675+09:00
2438.310856,2439,2439,0.035773132,84.48181402,8588.272745,1988.19964,1859.189557,1851.22,647048.6443,2020-12-25T23:20:21.201+09:00
2438.379771,2439,2439,0.032195819,82.23363262,8702.745471,1989.150676,1855.612601,1823.42,651664.3799,2020-12-25T23:25:41.024+09:00
2438.441794,2439,2439,0.028976237,80.01026936,8971.470924,2007.807608,1875.954341,2059.03,655033.1419,2020-12-25T23:30:31.618+09:00
2438.397614,2439,2439,0.035078613,78.50924242,8803.523831,1989.425847,1861.088907,1727.3,660118.1277,2020-12-25T23:35:21.209+09:00
2438.457853,2439,2439,0.031570752,77.55831818,8767.371448,1999.610263,1879.872016,2048.92,662281.6149,2020-12-25T23:40:41.392+09:00
2438.512068,2439,2439,0.028413677,75.70248636,8833.534303,1993.444236,1878.056815,1861.72,667176.3534,2020-12-25T23:45:31.446+09:00
2438.560861,2439,2439,0.025572309,74.23223773,8786.680873,2005.548813,1882.515133,1922.64,668333.8181,2020-12-25T23:50:21.491+09:00
2438.504775,2439,2439,0.028015078,75.70901395,8968.412786,1997.469932,1872.63462,1783.71,672331.5363,2020-12-25T23:55:40.661+09:00
2438.454297,2439,2439,0.03321357,74.53811256,9185.871507,2011.751938,1893.238158,2078.67,673587.7826,2020-12-26T00:00:31.256+09:00
2438.508868,2439,2439,0.029892213,73.1843013,8996.484356,1994.380745,1870.683342,1667.69,648687.8044,2020-12-26T00:05:21.480+09:00
2438.557981,2439,2439,0.026902992,75.16587117,8901.835921,1989.91967,1857.206008,1735.91,653620.6239,2020-12-26T00:10:41.689+09:00
2438.602183,2439,2439,0.024212693,76.94928405,8740.852329,1982.852703,1847.802407,1763.17,658119.1616,2020-12-26T00:15:32.270+09:00
2438.641964,2439,2439,0.021791423,79.15435565,8759.867096,1993.226433,1859.924166,1969.02,660538.7454,2020-12-26T00:20:23.142+09:00
2438.677768,2439,2439,0.019612281,77.33892008,8613.080386,1990.478789,1852.79275,1788.61,664661.9709,2020-12-26T00:25:43.680+09:00
2438.709991,2439,2439,0.017651053,79.80502808,8488.272348,1995.451911,1861.615475,1941.02,667563.0738,2020-12-26T00:30:33.809+09:00
2438.638992,2439,2439,0.020885948,79.32452527,8500.245113,1989.306719,1859.260927,1838.07,670624.1664,2020-12-26T00:35:24.155+09:00
2438.675093,2439,2439,0.018797353,79.49207274,8650.920602,1983.102048,1859.497835,1861.63,672943.0498,2020-12-26T00:40:44.534+09:00
2438.707584,2439,2439,0.016917618,80.34286547,8659.828541,1975.272843,1845.115051,1715.67,676888.6448,2020-12-26T00:45:34.883+09:00
2438.736825,2439,2439,0.015225856,84.00857892,8599.945687,1984.650559,1851.568546,1909.65,677892.2803,2020-12-26T00:50:25.912+09:00
2438.763143,2439,2439,0.01370327,81.70772103,8659.051119,1998.805503,1862.583691,1961.72,678566.5523,2020-12-26T00:55:45.988+09:00
2438.786828,2439,2439,0.012332943,79.93694893,8522.346007,1990.020952,1844.242322,1679.17,680459.797,2020-12-26T01:00:35.047+09:00
2438.808146,2439,2439,0.011099649,78.34325403,8399.311406,1973.464857,1820.97709,1611.59,654558.8173,2020-12-26T01:05:25.493+09:00
2438.727331,2439,2439,0.015989684,80.40892863,8288.580265,1988.731371,1826.605381,1877.26,658414.7356,2020-12-26T01:10:47.379+09:00
2438.754598,2439,2439,0.014390716,82.56803577,8301.522239,2004.439234,1849.221843,2052.77,661453.662,2020-12-26T01:15:38.952+09:00
2438.679138,2439,2439,0.020951644,82.01123219,8219.070015,2010.269311,1854.704659,1904.05,664616.4958,2020-12-26T01:20:29.476+09:00
2438.711224,2439,2439,0.01885648,83.71010897,8126.363013,2020.55838,1860.134193,1909,666409.8463,2020-12-26T01:25:19.898+09:00
2438.740102,2439,2439,0.016970832,81.63909807,8200.026712,2035.964542,1884.534773,2104.14,667834.5616,2020-12-26T01:30:40.061+09:00
2438.766092,2439,2439,0.015273749,86.77518827,8294.924041,2054.226088,1900.861296,2047.8,668717.9055,2020-12-26T01:35:30.239+09:00
2438.689483,2439,2439,0.018746374,86.29766944,8332.331637,2049.053479,1891.980167,1812.05,670932.4149,2020-12-26T01:40:20.696+09:00
2438.620534,2439,2439,0.021871736,83.7679025,8409.898473,2049.110131,1890.59515,1878.13,673321.1734,2020-12-26T01:45:40.998+09:00
2438.658481,2439,2439,0.019684563,81.79111225,8298.108626,2040.112118,1876.584635,1750.49,675538.2561,2020-12-26T01:50:31.356+09:00
2438.692633,2439,2439,0.017716106,79.71200102,8358.097763,2031.308906,1874.425171,1854.99,677087.9305,2020-12-26T01:55:21.439+09:00
2438.623369,2439,2439,0.022944496,78.54080092,8593.087987,2011.450015,1863.828654,1768.46,679755.6374,2020-12-26T02:00:41.945+09:00
2438.661033,2439,2439,0.020650046,77.08672083,8591.579188,2003.728014,1857.442789,1799.97,655106.7737,2020-12-26T02:05:32.445+09:00
2438.694929,2439,2439,0.018585042,77.77804874,8564.921269,1997.767213,1862.70051,1910.02,659778.9963,2020-12-26T02:10:25.041+09:00
2438.725436,2439,2439,0.016726537,76.10024387,8696.829142,2004.498491,1871.017459,1945.87,662981.2967,2020-12-26T02:15:46.864+09:00
2438.752893,2439,2439,0.015053884,74.79021948,8622.946228,2013.820642,1869.697713,1857.82,665068.867,2020-12-26T02:20:36.930+09:00
2438.777603,2439,2439,0.013548495,73.81119753,8651.651605,2016.518578,1875.662942,1929.35,667540.8803,2020-12-26T02:25:27.261+09:00
2438.799843,2439,2439,0.012193646,74.03007778,8632.786445,2028.11972,1888.727648,2006.31,669667.4923,2020-12-26T02:30:47.314+09:00
2438.819859,2439,2439,0.010974281,73.82707,8498.7078,2010.047748,1868.048883,1681.94,673456.3431,2020-12-26T02:35:37.552+09:00
2438.837873,2439,2439,0.009876853,76.644363,8378.03702,2013.782973,1866.535995,1852.92,674903.4088,2020-12-26T02:40:29.009+09:00
2438.854086,2439,2439,0.008889168,74.8799267,8312.533318,2012.121676,1864.991395,1851.09,677114.4679,2020-12-26T02:45:48.630+09:00
2438.868677,2439,2439,0.008000251,77.59193403,8322.679986,2014.788508,1876.559256,1980.67,678110.1211,2020-12-26T02:50:38.742+09:00
2438.881809,2439,2439,0.007200226,79.43274063,8351.811988,2016.824658,1881.33133,1924.28,679087.309,2020-12-26T02:55:29.173+09:00
2438.893628,2439,2439,0.006480203,78.18946657,8490.430789,2022.866192,1890.747197,1975.49,680766.2781,2020-12-26T03:00:19.699+09:00
2438.904266,2439,2439,0.005832183,80.57051991,8664.18771,2044.587573,1916.373477,2147.01,653235.1503,2020-12-26T03:05:39.996+09:00
2438.813839,2439,2439,0.011248965,81.31346792,8526.968939,2052.446815,1914.42413,1896.88,656490.4352,2020-12-26T03:10:31.356+09:00
2438.732455,2439,2439,0.015124068,82.98212113,8403.472045,2052.326134,1911.137717,1881.56,659352.8917,2020-12-26T03:15:22.046+09:00
2438.65921,2439,2439,0.018611661,84.48390901,8309.724841,2028.87952,1883.612945,1635.89,664677.8025,2020-12-26T03:20:42.535+09:00
2438.693289,2439,2439,0.016750495,83.83551811,8225.252357,2042.626568,1886.67565,1914.24,666450.0223,2020-12-26T03:25:32.945+09:00
2438.72396,2439,2439,0.015075446,85.3519663,8225.327121,2036.534912,1889.331085,1913.23,669561.1201,2020-12-26T03:30:23.791+09:00
2438.751564,2439,2439,0.013567901,84.91676967,8357.994409,2026.31542,1882.109977,1817.12,673401.8081,2020-12-26T03:35:43.316+09:00
2438.776407,2439,2439,0.012211111,82.8250927,8251.394968,2031.666878,1882.339979,1884.41,674696.0273,2020-12-26T03:40:34.047+09:00
2438.798767,2439,2439,0.01099,81.04258343,8223.155471,2045.347191,1897.771981,2036.66,675967.0245,2020-12-26T03:45:24.017+09:00
2438.81889,2439,2439,0.009891,82.83832509,8145.839924,2030.396471,1883.654783,1756.6,678706.1221,2020-12-26T03:50:43.641+09:00
2438.737001,2439,2439,0.0139019,82.95449258,8080.855932,2019.936824,1879.830305,1845.41,680357.0099,2020-12-26T03:55:34.109+09:00
2438.663301,2439,2439,0.01751171,84.85904332,8001.970338,2025.567142,1876.042274,1841.95,681252.6089,2020-12-26T04:00:24.636+09:00
2438.696971,2439,2439,0.015760539,82.87313899,8090.873305,2028.208428,1882.603047,1941.65,655808.448,2020-12-26T04:05:44.940+09:00
2438.727274,2439,2439,0.014184485,80.48582509,8223.585974,2006.427585,1861.174742,1668.32,661919.6032,2020-12-26T04:10:34.433+09:00
2438.754546,2439,2439,0.012766037,79.13724258,8411.427377,2028.811826,1880.998268,2059.41,664196.8429,2020-12-26T04:15:24.970+09:00
2438.779092,2439,2439,0.011489433,78.22351832,8299.484639,2023.742644,1877.818441,1849.2,666417.9586,2020-12-26T04:20:44.996+09:00
2438.801183,2439,2439,0.01034049,76.80116649,8198.736175,2014.325379,1871.240597,1812.04,669047.5627,2020-12-26T04:25:34.922+09:00
2438.821064,2439,2439,0.009306441,80.22104984,8108.062558,2002.771841,1851.174537,1670.58,672208.3065,2020-12-26T04:30:25.543+09:00
2438.738958,2439,2439,0.013375797,78.59894486,8257.456302,1996.856657,1857.699084,1916.42,674763.4758,2020-12-26T04:35:46.021+09:00
2438.665062,2439,2439,0.019038217,77.23905037,8167.110672,1981.341992,1838.905175,1669.76,678192.9282,2020-12-26T04:40:36.522+09:00
2438.698556,2439,2439,0.017134395,81.71514534,8252.499605,1990.127792,1856.564658,2015.5,679278.1354,2020-12-26T04:45:26.719+09:00
2438.7287,2439,2439,0.015420956,83.9436308,8156.449644,1988.676013,1851.134192,1802.26,681089.2219,2020-12-26T04:50:46.739+09:00
2438.75583,2439,2439,0.01387886,85.74926772,8070.00468,1988.287412,1859.144773,1931.24,682050.9997,2020-12-26T04:55:37.173+09:00
2438.680247,2439,2439,0.017490974,88.47434095,7992.204212,1989.557671,1857.741295,1845.11,682680.0997,2020-12-26T05:00:27.628+09:00
2438.712223,2439,2439,0.015741877,85.72690685,7922.183791,1976.792904,1856.411166,1844.44,656677.4897,2020-12-26T05:05:47.370+09:00
2438.741,2439,2439,0.014167689,83.15421617,7859.165411,1963.023613,1833.122049,1623.52,660527.5408,2020-12-26T05:10:37.584+09:00
2438.7669,2439,2439,0.01275092,83.03879455,7884.14887,1959.864252,1831.459844,1816.5,664778.8867,2020-12-26T05:15:28.059+09:00
2438.79021,2439,2439,0.011475828,80.8349151,7966.533983,1949.819827,1824.71386,1764,668215.198,2020-12-26T05:20:47.707+09:00
2438.811189,2439,2439,0.010328245,79.15142359,8184.880585,1954.606844,1833.353474,1911.11,670513.7782,2020-12-26T05:25:38.125+09:00
2438.83007,2439,2439,0.009295421,81.13628123,8126.892526,1969.15416,1838.390127,1883.72,672134.9004,2020-12-26T05:30:28.710+09:00
2438.747063,2439,2439,0.013365879,79.12265311,8188.203274,1978.122744,1854.431114,1998.8,674098.4104,2020-12-26T05:35:47.645+09:00
2438.772357,2439,2439,0.012029291,77.4103878,8407.282946,2002.314469,1881.885003,2128.97,674399.6693,2020-12-26T05:40:38.171+09:00
2438.795121,2439,2439,0.010826362,79.76934902,8382.454652,1990.285022,1866.751502,1730.55,676406.1024,2020-12-26T05:45:28.466+09:00
2438.815609,2439,2439,0.009743726,79.89241411,8555.509187,1981.10152,1855.568352,1754.92,678818.2922,2020-12-26T05:50:48.905+09:00
2438.734048,2439,2439,0.013769353,79.9031727,8568.758268,1963.641368,1832.988517,1629.77,681389.9629,2020-12-26T05:55:39.262+09:00
2438.760643,2439,2439,0.012392418,81.81285543,8572.782441,1978.373231,1840.387665,1906.98,681435.0666,2020-12-26T06:00:29.196+09:00
2438.684579,2439,2439,0.018153176,80.63156989,8667.404197,2008.713908,1863.594899,2072.46,654363.56,2020-12-26T06:05:19.366+09:00
2438.716121,2439,2439,0.016337858,84.6684129,8674.663777,2029.424517,1893.060409,2158.25,656731.404,2020-12-26T06:10:39.882+09:00
2438.744509,2439,2439,0.014704073,82.70157161,8654.5974,2026.188066,1900.859368,1971.05,660955.4636,2020-12-26T06:15:30.448+09:00
2438.770058,2439,2439,0.013233665,80.53141445,8518.33766,2020.026259,1896.361431,1855.88,664798.7172,2020-12-26T06:20:20.913+09:00
2438.793052,2439,2439,0.011910299,79.078273,8395.703894,2020.654633,1879.398288,1726.73,667821.1455,2020-12-26T06:25:41.327+09:00
2438.713747,2439,2439,0.015719269,77.8704457,8576.233504,2003.93217,1869.600459,1781.42,671469.531,2020-12-26T06:30:31.723+09:00
2438.742372,2439,2439,0.014147342,76.58340113,8521.210154,2002.709953,1873.491413,1908.51,674430.7779,2020-12-26T06:35:22.240+09:00
2438.768135,2439,2439,0.012732608,75.02506102,8398.289138,1998.745958,1868.638272,1824.96,676676.7001,2020-12-26T06:40:42.492+09:00
2438.791322,2439,2439,0.011459347,75.82255492,8452.260225,1997.026362,1865.687445,1839.13,678957.6301,2020-12-26T06:45:32.968+09:00
2438.812189,2439,2439,0.010313412,78.44029943,8336.234202,1995.078726,1853.4227,1743.04,680473.8671,2020-12-26T06:50:23.647+09:00
2438.730971,2439,2439,0.015282071,77.49626948,8381.510782,2010.520853,1870.78243,2027.02,681425.4804,2020-12-26T06:55:43.746+09:00
2438.757873,2439,2439,0.013753864,77.24664254,8648.059704,2016.660768,1871.859187,1881.55,682278.0323,2020-12-26T07:00:34.242+09:00
2438.782086,2439,2439,0.012378478,75.52197828,8689.353733,2030.229691,1890.616269,2059.43,655375.3291,2020-12-26T07:05:24.753+09:00
2438.703878,2439,2439,0.01914063,74.36978045,8834.21836,2030.140722,1896.018642,1944.64,658835.2962,2020-12-26T07:10:45.207+09:00
2438.73349,2439,2439,0.017226567,73.03280241,8679.996524,2036.05365,1903.997777,1975.81,661897.7666,2020-12-26T07:15:35.827+09:00
2438.760141,2439,2439,0.01550391,72.42952217,8841.996872,2051.167285,1926.721,2131.23,664167.1899,2020-12-26T07:20:25.973+09:00
2438.784127,2439,2439,0.013953519,74.18656995,9154.397184,2038.730556,1912.5359,1784.87,668656.8709,2020-12-26T07:25:46.074+09:00
2438.805714,2439,2439,0.012558167,77.26791296,9112.957466,2025.591501,1896.79431,1755.12,671599.8838,2020-12-26T07:30:35.448+09:00
2438.825143,2439,2439,0.01130235,75.94112166,8930.861719,2029.270351,1903.442879,1963.28,674148.2954,2020-12-26T07:35:25.972+09:00
2438.742628,2439,2439,0.015172115,76.74700949,8766.975547,2025.493316,1900.600591,1875.02,675838.4659,2020-12-26T07:40:46.470+09:00
2438.768366,2439,2439,0.013654904,75.47230854,8619.477993,2007.728984,1875.106532,1645.66,678288.2193,2020-12-26T07:45:36.623+09:00
2438.791529,2439,2439,0.012289414,77.42507769,8646.730193,2008.992086,1871.177879,1835.82,679555.6974,2020-12-26T07:50:27.300+09:00
2438.812376,2439,2439,0.011060472,77.18256992,8633.557174,2006.532877,1862.548091,1784.88,680855.7276,2020-12-26T07:55:47.854+09:00
2438.831138,2439,2439,0.009954425,77.86431293,8658.101457,2018.160589,1882.258282,2059.65,653952.6549,2020-12-26T08:05:21.324+09:00
2438.848025,2439,2439,0.008958982,77.27788164,8628.091311,2016.01353,1878.980454,1849.48,658241.8894,2020-12-26T08:10:41.748+09:00
2438.863222,2439,2439,0.008063084,75.55009347,8639.28218,2009.380177,1871.289408,1802.07,662801.0004,2020-12-26T08:15:32.362+09:00
2438.8769,2439,2439,0.007256776,74.09508413,8790.053962,1993.05716,1857.071467,1729.11,667228.5004,2020-12-26T08:20:22.974+09:00
2438.78921,2439,2439,0.011531098,74.08557571,8640.248566,1982.314444,1842.074321,1707.1,670462.6504,2020-12-26T08:25:42.319+09:00
2438.710289,2439,2439,0.015377988,74.47701814,8597.623709,1979.144999,1844.173889,1863.07,673053.4853,2020-12-26T08:30:32.664+09:00
2438.73926,2439,2439,0.01384019,77.22931633,8736.161338,1973.907499,1837.2655,1775.09,675882.5368,2020-12-26T08:35:23.075+09:00
2438.765334,2439,2439,0.012456171,77.00638469,8591.745204,1992.181749,1851.30495,1977.66,676444.2831,2020-12-26T08:40:43.590+09:00
2438.788801,2439,2439,0.011210554,75.40574623,8536.170684,1996.859574,1862.224455,1960.5,678124.5548,2020-12-26T08:45:33.634+09:00
2438.709921,2439,2439,0.016089498,79.6651716,8749.953616,2010.517617,1888.657009,2126.55,679008.9993,2020-12-26T08:50:24.087+09:00
2438.438929,2439,2439,0.034480548,78.59865444,8705.158254,2026.931855,1902.090308,2022.99,679175.0994,2020-12-26T08:55:44.451+09:00
2438.395036,2439,2439,0.038032494,76.838789,8563.842429,2006.68667,1887.332278,1754.51,653585.4895,2020-12-26T09:05:48.919+09:00
2438.455532,2439,2439,0.034229244,75.1549101,8499.758186,1994.864003,1865.24205,1666.43,659233.0405,2020-12-26T09:10:38.979+09:00
2438.509979,2439,2439,0.03080632,76.33941909,8378.982367,1982.940603,1853.292845,1745.75,663083.2365,2020-12-26T09:15:29.264+09:00
2438.558981,2439,2439,0.027725688,78.50547718,8451.68413,1999.344542,1873.47556,2055.12,665049.0128,2020-12-26T09:20:19.742+09:00
2438.603083,2439,2439,0.024953119,80.55492946,8335.715717,1980.990088,1849.767004,1636.39,669360.2115,2020-12-26T09:25:40.154+09:00
2438.642775,2439,2439,0.022457807,78.39943652,8231.344146,1972.985079,1836.125304,1713.35,672568.7904,2020-12-26T09:30:30.339+09:00
2438.678497,2439,2439,0.020212026,76.65949286,8290.909731,1972.049571,1844.509773,1919.97,674038.9113,2020-12-26T09:35:19.679+09:00
2438.610647,2439,2439,0.023190824,75.09354358,8611.518758,1953.896614,1828.740796,1686.82,677718.8202,2020-12-26T09:40:40.215+09:00
2438.649583,2439,2439,0.020871741,73.88418922,8483.566882,1956.271953,1823.399717,1775.33,679362.5382,2020-12-26T09:45:30.797+09:00
2438.584624,2439,2439,0.023784567,72.3957703,8574.810194,1959.252757,1835.780745,1947.21,681137.6844,2020-12-26T09:50:20.781+09:00
2438.626162,2439,2439,0.021406111,71.25619327,8493.129175,1968.036482,1843.15567,1909.53,682215.6159,2020-12-26T09:55:40.067+09:00
2437.863546,2439,2439,0.062265499,73.53057394,8373.016257,1970.788834,1836.360103,1775.2,683240.0543,2020-12-26T10:00:30.282+09:00
2437.977191,2439,2439,0.05603895,73.47751655,8583.714631,1986.05395,1851.212093,1984.88,656110.8489,2020-12-26T10:05:20.591+09:00
2437.979472,2439,2439,0.058435055,72.32976489,8761.043168,1988.968555,1850.672884,1845.82,659621.164,2020-12-26T10:10:40.913+09:00
2437.981525,2439,2439,0.057591549,71.1967884,8614.138851,1989.7047,1852.440595,1868.35,663330.9476,2020-12-26T10:15:30.440+09:00
2438.083372,2439,2439,0.051832394,71.17710956,8600.224966,1985.82323,1848.733536,1815.37,667034.9529,2020-12-26T10:20:20.463+09:00
2438.175035,2439,2439,0.046649155,76.45939861,8686.80247,1969.123907,1839.349182,1754.89,670538.1576,2020-12-26T10:25:40.962+09:00
2438.257532,2439,2439,0.041984239,74.91345875,8547.322223,1951.728516,1811.094264,1556.8,674573.0418,2020-12-26T10:30:31.547+09:00
2438.331778,2439,2439,0.037785815,75.22211287,8421.79,1953.254664,1815.697838,1857.13,677337.2376,2020-12-26T10:35:22.100+09:00
2438.398601,2439,2439,0.034007234,74.79990158,8327.411,1962.101198,1827.883054,1937.55,678613.7139,2020-12-26T10:40:41.722+09:00
2438.458741,2439,2439,0.03060651,73.71991143,8223.8699,1957.304078,1816.849748,1717.55,680235.1425,2020-12-26T10:45:32.068+09:00
2438.512867,2439,2439,0.027545859,72.84792028,8201.28291,1952.38767,1814.987774,1798.23,681667.8282,2020-12-26T10:50:22.256+09:00
2438.56158,2439,2439,0.024791273,73.26312825,8184.254619,1969.281903,1822.259996,1887.71,682232.0454,2020-12-26T10:55:41.636+09:00
2438.605422,2439,2439,0.022312146,78.63681543,8135.729157,1982.165713,1834.881997,1948.48,683036.9409,2020-12-26T11:00:32.225+09:00
2438.64488,2439,2439,0.020080932,77.97313389,8051.356242,1981.237142,1831.157797,1797.64,655966.3468,2020-12-26T11:05:21.436+09:00
2438.680392,2439,2439,0.018072838,76.2758205,8106.620617,1960.963428,1819.892017,1718.5,661331.9121,2020-12-26T11:10:42.010+09:00
2438.712353,2439,2439,0.016265555,75.04823845,8204.958556,1949.556085,1810.746816,1728.44,665565.2209,2020-12-26T11:15:32.499+09:00
2438.641117,2439,2439,0.019638999,75.2434146,8266.3627,1959.055476,1817.612134,1879.4,667500.9988,2020-12-26T11:20:23.004+09:00
2438.677006,2439,2439,0.017675099,76.51907314,8437.52643,1952.409929,1820.464921,1846.14,670209.4989,2020-12-26T11:25:43.097+09:00
2438.709305,2439,2439,0.015907589,74.96716583,8599.973787,1944.834936,1821.565429,1831.47,674126.149,2020-12-26T11:30:32.448+09:00
2438.638375,2439,2439,0.02031683,76.87044925,8613.976408,1961.136442,1840.167886,2007.59,674797.2341,2020-12-26T11:35:21.620+09:00
2438.674537,2439,2439,0.018285147,75.18340432,8501.878768,1965.090798,1843.875097,1877.24,675740.7107,2020-12-26T11:40:42.075+09:00
2438.607083,2439,2439,0.021456633,73.76506389,8380.890891,1948.727718,1819.171587,1596.84,679324.2396,2020-12-26T11:45:32.233+09:00
2438.646375,2439,2439,0.019310969,74.9885575,8397.101802,1958.914946,1835.695429,1984.41,679881.8157,2020-12-26T11:50:22.260+09:00
2438.681738,2439,2439,0.017379872,74.98970175,8419.291622,1964.052452,1841.629886,1895.04,681650.5341,2020-12-26T11:55:41.056+09:00
2438.613564,2439,2439,0.020641885,74.39073158,8512.762459,1965.116207,1843.970897,1865.04,682994.4807,2020-12-26T12:00:30.894+09:00
2438.652207,2439,2439,0.018577697,78.35165842,8390.686213,1973.643586,1835.957807,1763.84,655702.7326,2020-12-26T12:05:19.281+09:00
2438.586987,2439,2439,0.021719927,82.51649258,8425.617592,1973.697227,1831.997027,1796.35,659820.9594,2020-12-26T12:10:39.034+09:00
2438.528288,2439,2439,0.024547934,80.36484332,8416.855833,1964.555505,1835.547324,1867.5,662918.3634,2020-12-26T12:15:28.838+09:00
2438.475459,2439,2439,0.027093141,78.22835899,8304.37025,1971.663954,1844.120592,1921.28,664820.4271,2020-12-26T12:20:19.346+09:00
2438.527913,2439,2439,0.024383827,76.50552309,8399.533225,1966.144559,1831.702532,1719.94,668097.9844,2020-12-26T12:25:39.437+09:00
2438.475122,2439,2439,0.026945444,74.95497078,8428.079902,1955.062103,1816.770279,1682.38,671790.2859,2020-12-26T12:30:28.924+09:00
2438.52761,2439,2439,0.0242509,74.2594737,8314.471912,1946.865893,1804.940251,1698.47,675227.1573,2020-12-26T12:35:48.614+09:00
2438.574849,2439,2439,0.02182581,72.93352633,8517.724721,1947.007303,1808.873226,1844.27,677258.1416,2020-12-26T12:40:38.620+09:00
2438.617364,2439,2439,0.019643229,71.7401737,8395.152249,1944.222573,1814.308904,1863.23,679006.0275,2020-12-26T12:45:26.989+09:00
2438.655628,2439,2439,0.017678906,70.66615633,8284.837024,1956.168316,1815.067013,1821.89,680238.8247,2020-12-26T12:50:46.382+09:00
2438.690065,2439,2439,0.015911015,71.3995407,8401.753321,1961.426484,1825.227312,1916.67,681114.9422,2020-12-26T12:55:35.992+09:00
2438.721058,2439,2439,0.014319914,72.15958663,8435.577989,1975.896836,1841.513581,1988.09,681663.448,2020-12-26T13:00:26.419+09:00
2438.748952,2439,2439,0.012887922,75.94362796,8321.22019,1976.554152,1847.158223,1897.96,655525.5032,2020-12-26T13:05:45.717+09:00
2438.774057,2439,2439,0.01159913,78.54926517,8271.598171,1974.515737,1841.0704,1786.28,659612.6529,2020-12-26T13:10:35.647+09:00
2438.796651,2439,2439,0.010439217,76.59433865,8317.138354,1987.770163,1851.68336,1947.2,662341.5876,2020-12-26T13:15:25.484+09:00
2438.816986,2439,2439,0.009395295,80.53490479,8214.624519,1997.539147,1864.518024,1980.03,664302.0288,2020-12-26T13:20:44.556+09:00
2438.835288,2439,2439,0.008455766,81.38141431,8359.962067,2011.241232,1886.263222,2081.97,666818.226,2020-12-26T13:25:33.899+09:00
2438.751759,2439,2439,0.012610189,85.24327288,8403.56586,1993.658109,1864.7799,1671.43,670249.2034,2020-12-26T13:30:22.051+09:00
