src_host_port,dest_host_port,protocol,protocol_count,min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
39846,9092,6,454,2438,2439,2439,0.08,61,11370,1975.94,1898.14,897076,290.02,2020-12-01T18:45:25.641+09:00
39846,9092,6,402,2438,2439,2439,0.1,69,13084,2190.11,2246.12,880423,290.015,2020-12-01T18:50:44.843+09:00
39846,9092,6,447,2437,2439,2439,0.16,92,10188,1991.98,1952.27,890415,290.017,2020-12-01T19:00:23.062+09:00
39846,9092,6,198,2438,2439,2439,0.07,59,13084,2629.74,2658.79,520688,170.019,2020-12-01T19:05:43.381+09:00
39846,9092,6,379,2439,2439,2439,0,64,12304,2302.78,2332.59,872755,290.018,2020-12-01T19:10:32.026+09:00
39846,9092,6,372,2437,2439,2439,0.21,66,12384,2363.58,2428.47,879250,290.015,2020-12-01T19:15:21.091+09:00
39846,9092,6,368,2438,2439,2439,0.05,75,12821,2378.37,2173.64,875241,290.016,2020-12-01T19:20:40.507+09:00
39846,9092,6,416,2438,2439,2439,0.05,70,13084,2162.92,2159.78,899775,290.017,2020-12-01T19:25:29.964+09:00
39846,9092,6,399,2438,2439,2439,0.11,61,10233,2221.77,2153.23,886485,290.019,2020-12-01T19:35:38.816+09:00
39846,9092,6,408,2439,2439,2439,0,70,11141,2162.91,2159.77,882468,290.014,2020-12-01T19:40:27.996+09:00
39846,9092,6,382,2438,2439,2439,0.07,76,11636,2297.23,2327.03,877543,290.015,2020-12-01T19:45:46.810+09:00
39846,9092,6,418,2438,2439,2439,0.07,85,11515,2110.74,2178.8,882289,290.017,2020-12-01T19:50:35.193+09:00
39846,9092,6,396,2438,2439,2439,0.05,65,11608,2226.32,2368.61,881621,290.018,2020-12-01T19:55:23.785+09:00
39846,9092,6,337,2437,2439,2439,0.11,94,11932,2568.65,2675.03,865636,290.015,2020-12-01T20:00:43.554+09:00
39846,9092,6,237,2438,2439,2439,0.06,83,11821,2243.93,2259.68,531811,170.014,2020-12-01T20:05:32.500+09:00
39846,9092,6,375,2438,2439,2439,0.05,102,13084,2321.09,2359.02,870410,290.014,2020-12-01T20:10:21.818+09:00
39846,9092,6,360,2438,2439,2439,0.05,87,11086,2419.5,2418.72,871019,290.018,2020-12-01T20:15:41.659+09:00
39846,9092,6,393,2438,2439,2439,0.07,119,11584,2240.6,2369,880556,290.015,2020-12-01T20:20:30.279+09:00
39846,9092,6,413,2438,2439,2439,0.11,62,11705,2132.77,2172.82,880834,290.015,2020-12-01T20:30:38.920+09:00
39846,9092,6,404,2437,2439,2439,0.15,63,13084,2187.43,2166.66,883721,290.014,2020-12-01T20:35:27.729+09:00
39846,9092,6,415,2438,2439,2439,0.05,59,12278,2151.33,2248.48,892802,290.016,2020-12-01T20:40:47.005+09:00
39846,9092,6,379,2438,2439,2439,0.09,69,13484,2307.02,2336.49,874362,290.015,2020-12-01T20:45:36.979+09:00
39846,9092,6,387,2438,2439,2439,0.05,61,11967,2276.37,2360.53,880955,290.015,2020-12-01T20:50:25.929+09:00
39846,9092,6,375,2437,2439,2439,0.14,63,11621,2342.44,2355.49,878415,290.015,2020-12-01T20:55:45.676+09:00
39846,9092,6,420,2437,2439,2439,0.17,61,11636,2118.35,2085.79,889708,290.017,2020-12-01T21:00:35.052+09:00
39846,9092,6,269,2438,2439,2439,0.14,61,12428,2003.21,2023,538863,170.018,2020-12-01T21:05:23.711+09:00
39846,9092,6,416,2438,2439,2439,0.1,62,11898,2139.15,2202.29,889886,290.015,2020-12-01T21:10:42.373+09:00
39846,9092,6,421,2437,2439,2439,0.15,64,11562,2131.93,2093.76,897541,290.017,2020-12-01T21:15:32.220+09:00
39846,9092,6,404,2438,2439,2439,0.05,92,11040,2205.55,2210.53,891044,290.015,2020-12-01T21:20:22.907+09:00
39846,9092,6,348,2437,2439,2439,0.15,89,11914,2474.09,2420.52,860985,290.019,2020-12-01T21:25:41.972+09:00
39846,9092,6,374,2438,2439,2439,0.09,72,11901,2335.27,2369.69,873391,290.018,2020-12-01T21:30:31.506+09:00
39846,9092,6,409,2438,2439,2439,0.07,61,13084,2173.79,2156.58,889081,290.016,2020-12-01T21:35:21.377+09:00
39846,9092,6,383,2438,2439,2439,0.11,60,12434,2290.16,2316.27,877131,290.019,2020-12-01T21:40:41.788+09:00
39846,9092,6,400,2438,2439,2439,0.09,61,12079,2196.28,2166.34,878511,290.019,2020-12-01T21:45:30.322+09:00
39846,9092,6,378,2438,2439,2439,0.1,61,13084,2327.02,2389.19,879614,290.016,2020-12-01T21:50:20.548+09:00
39846,9092,6,401,2438,2439,2439,0.13,97,12949,2219.61,2339.73,890064,290.016,2020-12-01T21:55:40.734+09:00
39846,9092,6,409,2438,2439,2439,0.1,63,11523,2175.08,2059.48,889608,290.015,2020-12-01T22:00:30.573+09:00
39846,9092,6,218,2438,2439,2439,0.07,133,13084,2377.49,2441.51,518293,170.015,2020-12-01T22:05:19.521+09:00
39846,9092,6,378,2437,2439,2439,0.14,60,11240,2316.3,2363.7,875560,290.009,2020-12-01T22:10:39.874+09:00
39846,9092,6,401,2438,2439,2439,0.07,60,13070,2215.24,2282.76,888311,290.019,2020-12-01T22:15:30.006+09:00
39846,9092,6,372,2438,2439,2439,0.05,60,11636,2341.94,2422.66,871203,290.016,2020-12-01T22:20:19.908+09:00
39846,9092,6,362,2438,2439,2439,0.1,62,13003,2398.59,2412.17,868290,290.014,2020-12-01T22:25:38.147+09:00
39846,9092,6,395,2438,2439,2439,0.05,70,11821,2244.07,2283.6,886406,290.016,2020-12-01T22:30:26.857+09:00
39846,9092,6,447,2437,2439,2439,0.13,70,13084,2023.14,2021.36,904343,290.017,2020-12-01T22:35:46.249+09:00
39846,9092,6,405,2438,2439,2439,0.05,99,11636,2185.26,2331,885029,290.017,2020-12-01T22:40:36.552+09:00
39846,9092,6,426,2438,2439,2439,0.08,60,11384,2087.05,2080.32,889083,290.018,2020-12-01T22:45:25.104+09:00
39846,9092,6,448,2438,2439,2439,0.12,62,11184,1987.95,1996.74,890603,290.015,2020-12-01T22:50:44.046+09:00
39846,9092,6,344,2438,2439,2439,0.11,61,11957,2513.11,2489.13,864510,290.018,2020-12-01T22:55:33.500+09:00
39846,9092,6,367,2438,2439,2439,0.07,64,11675,2364.44,2335.9,867751,290.016,2020-12-01T23:00:23.262+09:00
39846,9092,6,287,2438,2439,2439,0.13,101,10825,1899.37,1999.41,545118,170.017,2020-12-01T23:05:42.367+09:00
39846,9092,6,453,2438,2439,2439,0.11,67,11550,1988.45,1966.07,900768,290.015,2020-12-01T23:15:19.589+09:00
39846,9092,6,453,2437,2439,2439,0.2,64,11718,1988.27,1989.9,900686,290.015,2020-12-01T23:20:38.903+09:00
39846,9092,6,433,2438,2439,2439,0.07,78,12360,2070.9,2044.83,896698,290.012,2020-12-01T23:25:28.757+09:00
39846,9092,6,390,2439,2439,2439,0,61,11051,2243.27,2211.74,874876,290.014,2020-12-01T23:30:47.520+09:00
39846,9092,6,375,2438,2439,2439,0.09,64,11636,2324.35,2347.73,871632,290.014,2020-12-01T23:35:38.119+09:00
39846,9092,6,415,2438,2439,2439,0.1,80,11499,2132.09,2242.39,884818,290.019,2020-12-01T23:45:46.971+09:00
39846,9092,6,368,2438,2439,2439,0.07,61,13082,2361.32,2391.09,868965,290.015,2020-12-01T23:50:36.147+09:00
39846,9092,6,365,2438,2439,2439,0.09,61,11782,2396.1,2447.26,874577,290.016,2020-12-01T23:55:25.420+09:00
39846,9092,6,388,2438,2439,2439,0.09,72,13061,2261.68,2400.33,877531,290.016,2020-12-02T00:00:43.909+09:00
39846,9092,6,241,2438,2439,2439,0.06,118,10188,2218.89,2091.31,534752,170.017,2020-12-02T00:05:33.328+09:00
39846,9092,6,461,2438,2439,2439,0.1,61,11754,1956.78,1951.85,902075,290.015,2020-12-02T00:10:22.663+09:00
39846,9092,6,412,2438,2439,2439,0.11,100,10516,2136.04,2060.95,880050,290.017,2020-12-02T00:15:42.869+09:00
39846,9092,6,396,2438,2439,2439,0.11,92,11636,2228.7,2226.91,882565,290.015,2020-12-02T00:20:31.632+09:00
39846,9092,6,385,2438,2439,2439,0.09,91,12911,2269.14,2397.65,873620,290.016,2020-12-02T00:25:21.081+09:00
39846,9092,6,398,2439,2439,2439,0,69,11816,2212.05,2316.84,880395,290.019,2020-12-02T00:30:39.740+09:00
39846,9092,6,406,2434,2439,2439,0.27,94,11636,2175.8,2207.23,883376,290.017,2020-12-02T00:35:28.795+09:00
39846,9092,6,376,2438,2439,2439,0.1,96,12205,2328.35,2411.01,875460,290.017,2020-12-02T00:40:48.377+09:00
39846,9092,6,381,2431,2439,2439,0.43,98,11800,2296.78,2492.27,875072,290.017,2020-12-02T00:50:27.188+09:00
39846,9092,6,431,2438,2439,2439,0.1,64,12026,2051.23,2095.49,884079,290.015,2020-12-02T00:55:45.124+09:00
39846,9092,6,434,2438,2439,2439,0.07,70,10604,2067.52,1993.43,897302,290.017,2020-12-02T01:00:33.576+09:00
39846,9092,6,225,2439,2439,2439,0,61,13084,2340.73,2481.71,526665,170.015,2020-12-02T01:05:22.798+09:00
39846,9092,6,373,2438,2439,2439,0.1,60,11556,2342.1,2296.76,873604,290.016,2020-12-02T01:11:41.103+09:00
39846,9092,6,435,2438,2439,2439,0.07,66,11585,2047.05,2082.65,890468,290.04,2020-12-02T01:15:29.682+09:00
39846,9092,6,375,2438,2439,2439,0.05,59,10690,2330.42,2339.62,873906,290.014,2020-12-02T01:20:19.006+09:00
39846,9092,6,438,2438,2439,2439,0.08,65,12034,2041.95,2128.69,894374,290.015,2020-12-02T01:25:36.923+09:00
39846,9092,6,368,2438,2439,2439,0.1,61,11095,2370.17,2427.33,872223,290.013,2020-12-02T01:30:27.324+09:00
39846,9092,6,410,2438,2439,2439,0.05,61,11696,2161.79,2084.94,886335,290.02,2020-12-02T01:35:47.364+09:00
39846,9092,6,394,2439,2439,2439,0,94,11636,2240.64,2204.88,882811,290.016,2020-12-02T01:40:36.582+09:00
39846,9092,6,400,2437,2439,2439,0.15,102,11292,2208.62,2242.61,883449,290.014,2020-12-02T01:45:26.270+09:00
39846,9092,6,405,2435,2439,2439,0.22,95,11636,2188.9,2176.72,886503,290.016,2020-12-02T01:50:46.475+09:00
39846,9092,6,407,2438,2439,2439,0.07,60,12009,2191.07,2147.24,891767,290.015,2020-12-02T01:55:34.307+09:00
39846,9092,6,377,2437,2439,2439,0.15,66,12713,2313.4,2397.19,872152,290.016,2020-12-02T02:00:23.638+09:00
39846,9092,6,252,2437,2439,2439,0.14,86,11124,2113.27,2047.72,532545,170.013,2020-12-02T02:05:42.607+09:00
39846,9092,6,372,2438,2439,2439,0.07,90,11980,2313.08,2498.6,860464,290.017,2020-12-02T02:10:33.825+09:00
39846,9092,6,430,2438,2439,2439,0.08,81,11636,2082.73,2170.67,895572,290.016,2020-12-02T02:15:24.674+09:00
39846,9092,6,421,2438,2439,2439,0.14,98,11226,2119.53,2037.88,892322,290.015,2020-12-02T02:20:44.095+09:00
39846,9092,6,410,2438,2439,2439,0.11,62,11735,2167.76,2219.96,888783,290.015,2020-12-02T02:25:33.538+09:00
39846,9092,6,419,2438,2439,2439,0.11,73,12400,2146.9,2143.92,899550,290.017,2020-12-02T02:30:23.156+09:00
39846,9092,6,413,2436,2439,2439,0.18,59,11412,2149.92,2154.29,887918,290.02,2020-12-02T02:35:43.143+09:00
39846,9092,6,431,2437,2439,2439,0.15,68,11693,2061.83,2071.07,888647,290.017,2020-12-02T02:40:33.474+09:00
39846,9092,6,415,2438,2439,2439,0.07,61,13084,2136.33,2168.17,886579,290.017,2020-12-02T02:45:22.579+09:00
39846,9092,6,409,2438,2439,2439,0.07,71,12158,2168.79,2174.06,887037,290.016,2020-12-02T02:50:42.268+09:00
39846,9092,6,383,2438,2439,2439,0.07,133,11030,2286.3,2334.74,875654,290.015,2020-12-02T02:55:31.170+09:00
39846,9092,6,405,2437,2439,2439,0.13,60,11837,2191.2,2213.01,887434,290.018,2020-12-02T03:00:19.758+09:00
39846,9092,6,284,2438,2439,2439,0.08,92,11520,1900.73,1997.26,539808,170.016,2020-12-02T03:05:38.749+09:00
39846,9092,6,443,2438,2439,2439,0.13,65,10794,2023.41,1959.49,896369,290.018,2020-12-02T03:10:28.932+09:00
39846,9092,6,453,2438,2439,2439,0.11,76,11108,2008.22,1980.37,909724,290.018,2020-12-02T03:15:48.649+09:00
39846,9092,6,387,2438,2439,2439,0.09,61,12324,2266.32,2384.61,877064,290.015,2020-12-02T03:20:38.048+09:00
39846,9092,6,388,2438,2439,2439,0.1,99,11918,2253.24,2278.85,874257,290.019,2020-12-02T03:30:46.674+09:00
39846,9092,6,381,2438,2439,2439,0.05,130,10938,2306.67,2362.25,878841,290.015,2020-12-02T03:40:25.382+09:00
39846,9092,6,428,2438,2439,2439,0.08,87,11916,2073.71,2098.03,887546,290.016,2020-12-02T03:45:45.207+09:00
39846,9092,6,396,2438,2439,2439,0.1,61,12491,2213.31,2285,876472,290.015,2020-12-02T03:50:35.022+09:00
39846,9092,6,391,2438,2439,2439,0.1,66,11350,2238.85,2322.01,875391,290.019,2020-12-02T03:55:24.360+09:00
39846,9092,6,384,2438,2439,2439,0.05,101,11380,2292,2348.35,880129,290.014,2020-12-02T04:00:44.351+09:00
39846,9092,6,205,2439,2439,2439,0,61,13514,2563.89,2563.08,525598,170.014,2020-12-02T04:05:33.191+09:00
39846,9092,6,467,2438,2439,2439,0.14,102,11249,1948.22,1924.34,909818,290.016,2020-12-02T04:10:22.181+09:00
39846,9092,6,391,2438,2439,2439,0.07,62,11314,2241.59,2286.43,876462,290.016,2020-12-02T04:15:40.890+09:00
39846,9092,6,404,2438,2439,2439,0.07,66,13084,2183.49,2279.75,882129,290.016,2020-12-02T04:20:29.555+09:00
39846,9092,6,371,2438,2439,2439,0.05,102,11275,2344.69,2411.3,869879,290.015,2020-12-02T04:25:18.994+09:00
39846,9092,6,374,2438,2439,2439,0.1,64,13208,2347.44,2595.12,877944,290.016,2020-12-02T04:30:38.572+09:00
39846,9092,6,382,2438,2439,2439,0.09,66,11802,2308.97,2294.89,882027,290.016,2020-12-02T04:40:45.976+09:00
39846,9092,6,368,2438,2439,2439,0.1,68,12695,2360.31,2352.33,868594,290.018,2020-12-02T04:45:34.918+09:00
39846,9092,6,446,2438,2439,2439,0.12,59,11204,2012.1,1938.83,897397,290.01,2020-12-02T04:50:25.222+09:00
39846,9092,6,415,2435,2439,2439,0.21,75,12400,2139.47,2200.68,887880,290.016,2020-12-02T04:55:45.048+09:00
39846,9092,6,394,2430,2439,2439,0.46,61,10894,2231.11,2286.47,879058,290.016,2020-12-02T05:00:34.366+09:00
39846,9092,6,213,2439,2439,2439,0,159,12079,2454.39,2556.91,522785,170.019,2020-12-02T05:05:23.087+09:00
39846,9092,6,425,2438,2439,2439,0.11,61,11232,2075.3,2000.02,882003,290.016,2020-12-02T05:10:41.830+09:00
39846,9092,6,400,2438,2439,2439,0.05,99,11351,2206.88,2150.39,882753,290.019,2020-12-02T05:15:30.744+09:00
39846,9092,6,406,2436,2439,2439,0.22,77,11673,2170.3,2135.47,881143,290.016,2020-12-02T05:20:20.234+09:00
39846,9092,6,442,2438,2439,2439,0.12,63,11534,2003.41,2025.69,885507,290.018,2020-12-02T05:25:39.243+09:00
39846,9092,6,359,2437,2439,2439,0.11,60,11173,2411.97,2441.41,865897,290.016,2020-12-02T05:30:29.022+09:00
39846,9092,6,379,2438,2439,2439,0.11,102,13084,2309.62,2252.77,875347,290.016,2020-12-02T05:35:48.091+09:00
39846,9092,6,422,2438,2439,2439,0.1,82,11636,2104.35,2159.03,888037,290.016,2020-12-02T05:40:37.356+09:00
39846,9092,6,427,2438,2439,2439,0.11,88,12012,2076.78,2079.24,886784,290.017,2020-12-02T05:45:26.652+09:00
39846,9092,6,403,2438,2439,2439,0.05,74,10548,2196.48,2087.84,885181,290.017,2020-12-02T05:50:46.042+09:00
39846,9092,6,382,2438,2439,2439,0.11,82,12142,2299.65,2356.83,878467,290.018,2020-12-02T05:55:35.030+09:00
39846,9092,6,385,2438,2439,2439,0.1,59,11863,2277.55,2394.09,876856,290.016,2020-12-02T06:00:25.449+09:00
39846,9092,6,219,2438,2439,2439,0.07,90,11922,2395.59,2373.08,524635,170.018,2020-12-02T06:05:45.554+09:00
39846,9092,6,420,2438,2439,2439,0.13,104,12104,2097.18,2113.83,880816,290.017,2020-12-02T06:10:35.849+09:00
39846,9092,6,456,2438,2439,2439,0.12,102,11307,1982.63,1990.74,904078,290.017,2020-12-02T06:15:24.818+09:00
39846,9092,6,383,2438,2439,2439,0.09,76,11572,2282.52,2207.11,874206,290.017,2020-12-02T06:25:32.455+09:00
39846,9092,6,414,2438,2439,2439,0.14,64,12195,2137.81,2149.56,885055,290.016,2020-12-02T06:30:21.535+09:00
39846,9092,6,384,2438,2439,2439,0.09,77,11332,2274.82,2250.45,873529,290.015,2020-12-02T06:45:46.792+09:00
39846,9092,6,399,2438,2439,2439,0.05,59,10447,2212.5,2190.28,882788,290.017,2020-12-02T06:50:35.562+09:00
39846,9092,6,371,2438,2439,2439,0.1,60,11376,2369.81,2290.57,879201,290.012,2020-12-02T06:55:24.969+09:00
39846,9092,6,397,2438,2439,2439,0.07,64,11666,2220.03,2298.6,881352,290.015,2020-12-02T07:00:45.139+09:00
39846,9092,6,437,2438,2439,2439,0.11,61,11903,2045.07,2175.58,893694,290.017,2020-12-02T07:10:23.035+09:00
39846,9092,6,382,2438,2439,2439,0.09,61,10909,2281.8,2275.04,871648,290.015,2020-12-02T07:15:41.580+09:00
39846,9092,6,426,2437,2439,2439,0.15,68,11659,2095.54,2179.85,892699,290.012,2020-12-02T07:20:31.430+09:00
39846,9092,6,375,2438,2439,2439,0.11,60,13084,2324.18,2441.06,871569,290.015,2020-12-02T07:25:20.399+09:00
39846,9092,6,421,2438,2439,2439,0.1,98,11721,2121.29,2188.12,893062,290.016,2020-12-02T07:30:39.813+09:00
39846,9092,6,405,2438,2439,2439,0.1,61,11676,2179.32,2225.29,882623,290.017,2020-12-02T07:35:28.872+09:00
39846,9092,6,401,2438,2439,2439,0.07,103,11636,2210.17,2169.72,886278,290.021,2020-12-02T07:45:35.863+09:00
39846,9092,6,375,2438,2439,2439,0.07,60,13084,2326.44,2343.23,872416,290.017,2020-12-02T07:50:25.316+09:00
39846,9092,6,469,2438,2439,2439,0.1,71,11373,1932.15,1916.62,906180,290.013,2020-12-02T07:55:44.681+09:00
39846,9092,6,355,2439,2439,2439,0,102,10623,2458.9,2428.59,872908,290.017,2020-12-02T08:15:23.211+09:00
39846,9092,6,424,2438,2439,2439,0.08,76,11636,2111.44,2119.86,895251,290.015,2020-12-02T08:20:42.567+09:00
39846,9092,6,427,2438,2439,2439,0.08,102,10844,2082.79,1927.51,889353,290.019,2020-12-02T08:25:32.252+09:00
39846,9092,6,422,2438,2439,2439,0.07,59,10763,2092.73,2077.15,883132,290.017,2020-12-02T08:30:21.202+09:00
39846,9092,6,408,2438,2439,2439,0.09,61,12201,2165.13,2111.65,883374,290.012,2020-12-02T08:35:40.397+09:00
39846,9092,6,395,2438,2439,2439,0.09,97,11636,2233.49,2314.53,882228,290.017,2020-12-02T08:40:29.846+09:00
39846,9092,6,399,2438,2439,2439,0.11,61,13084,2229.81,2220.96,889696,290.017,2020-12-02T08:45:18.632+09:00
39846,9092,6,175,2439,2439,2439,0,112,10780,2631.63,2649.61,460536,150.017,2020-12-02T08:50:37.937+09:00
39846,9092,6,354,2438,2439,2439,0.08,79,11636,2442.35,2526.51,864592,290.017,2020-12-02T08:55:27.317+09:00
39846,9092,6,424,2438,2439,2439,0.05,61,11352,2113.92,2190.47,896304,290.017,2020-12-02T09:10:47.686+09:00
39846,9092,6,345,2439,2439,2439,0,61,11860,2499.03,2534.2,862167,290.014,2020-12-02T09:15:37.127+09:00
39846,9092,6,384,2438,2439,2439,0.13,68,11297,2300.32,2437.04,883324,290.033,2020-12-02T09:20:25.649+09:00
39846,9092,6,385,2438,2439,2439,0.11,76,11879,2292.33,2279.72,882548,290.014,2020-12-02T09:25:44.934+09:00
39846,9092,6,377,2438,2439,2439,0.13,80,12241,2326.17,2450.44,876965,290.019,2020-12-02T09:30:33.697+09:00
39846,9092,6,360,2438,2439,2439,0.09,98,11688,2395.43,2335.09,862356,290.017,2020-12-02T09:35:22.321+09:00
39846,9092,6,441,2438,2439,2439,0.11,102,10188,2025.68,1979.24,893326,290.015,2020-12-02T09:40:42.263+09:00
39846,9092,6,434,2438,2439,2439,0.07,69,11709,2070.81,2086.68,898733,290.019,2020-12-02T09:45:31.291+09:00
39846,9092,6,376,2438,2439,2439,0.07,61,12025,2323.82,2275.18,873758,290.014,2020-12-02T09:50:20.662+09:00
39846,9092,6,365,2437,2439,2439,0.12,61,11636,2389.08,2371.31,872013,290.017,2020-12-02T09:55:39.675+09:00
39846,9092,6,383,2438,2439,2439,0.05,78,11962,2280.69,2362.93,873503,290.019,2020-12-02T10:00:29.563+09:00
39846,9092,6,259,2438,2439,2439,0.11,76,10848,2061.92,2170.95,534036,170.014,2020-12-02T10:05:19.301+09:00
39846,9092,6,393,2438,2439,2439,0.09,61,12007,2229.75,2417.45,876290,290.017,2020-12-02T10:10:38.688+09:00
39846,9092,6,399,2438,2439,2439,0.1,73,11874,2204.03,2326.59,879407,290.01,2020-12-02T10:15:28.006+09:00
39846,9092,6,419,2438,2439,2439,0.08,65,11901,2111.53,2104.02,884730,290.017,2020-12-02T10:20:47.408+09:00
39846,9092,6,425,2438,2439,2439,0.08,60,13084,2084.91,2104.58,886086,290.018,2020-12-02T10:25:37.550+09:00
39846,9092,6,416,2438,2439,2439,0.08,61,11539,2127.85,2131.54,885186,290.015,2020-12-02T10:30:26.218+09:00
39846,9092,6,350,2439,2439,2439,0,97,11636,2495,2540.21,873249,290.015,2020-12-02T10:35:44.068+09:00
39846,9092,6,344,2438,2439,2439,0.08,102,11636,2532.93,2521.7,871329,290.017,2020-12-02T10:40:32.831+09:00
39846,9092,6,375,2438,2439,2439,0.13,61,12199,2338.76,2359.04,877036,290.019,2020-12-02T10:45:22.718+09:00
39846,9092,6,402,2438,2439,2439,0.07,60,13084,2196.33,2279.89,882924,290.015,2020-12-02T10:50:41.693+09:00
39846,9092,6,412,2438,2439,2439,0.09,88,10753,2183.9,2144.91,899766,290.018,2020-12-02T10:55:30.607+09:00
39846,9092,6,406,2438,2439,2439,0.11,61,11489,2187.87,2210.95,888275,290.009,2020-12-02T11:00:19.618+09:00
39846,9092,6,244,2438,2439,2439,0.11,114,13084,2179.84,2204.72,531882,170.016,2020-12-02T11:05:37.828+09:00
39846,9092,6,406,2438,2439,2439,0.1,77,11721,2174.88,2149.41,883003,290.019,2020-12-02T11:10:27.231+09:00
39846,9092,6,384,2438,2439,2439,0.12,62,11588,2289.8,2319.64,879283,290.016,2020-12-02T11:15:46.680+09:00
39846,9092,6,403,2438,2439,2439,0.07,111,11394,2200.25,2255.24,886702,290.013,2020-12-02T11:20:36.727+09:00
39846,9092,6,414,2438,2439,2439,0.07,84,11450,2150,2133.86,890102,290.015,2020-12-02T11:25:26.113+09:00
39846,9092,6,387,2438,2439,2439,0.07,63,11160,2272.58,2210.59,879490,290.012,2020-12-02T11:30:46.006+09:00
39846,9092,6,358,2438,2439,2439,0.05,61,12411,2434.41,2403.12,871517,290.015,2020-12-02T11:35:35.729+09:00
39846,9092,6,449,2438,2439,2439,0.11,62,10940,1992.02,1995.32,894415,290.018,2020-12-02T11:40:24.361+09:00
39846,9092,6,401,2438,2439,2439,0.09,77,10188,2207.61,2100.43,885252,290.016,2020-12-02T11:45:44.449+09:00
39846,9092,6,426,2438,2439,2439,0.13,60,11699,2089.01,2118.2,889919,290.03,2020-12-02T11:50:33.983+09:00
39846,9092,6,389,2437,2439,2439,0.15,94,10789,2261.86,2126.85,879865,290.017,2020-12-02T11:55:23.241+09:00
39846,9092,6,384,2434,2439,2439,0.28,74,13001,2276.03,2251.05,873996,290.017,2020-12-02T12:00:42.263+09:00
39846,9092,6,221,2438,2439,2439,0.07,74,12038,2348.87,2212.41,519100,170.016,2020-12-02T12:05:30.901+09:00
39846,9092,6,373,2438,2439,2439,0.12,66,12242,2348.4,2469.01,875955,290.017,2020-12-02T12:15:37.182+09:00
39846,9092,6,382,2438,2439,2439,0.05,65,11636,2290.5,2265.29,874972,290.014,2020-12-02T12:20:25.083+09:00
39846,9092,6,398,2438,2439,2439,0.12,94,10633,2200.6,2174.19,875839,290.019,2020-12-02T12:30:33.239+09:00
39846,9092,6,410,2438,2439,2439,0.07,64,11257,2136.48,2011.15,875956,290.016,2020-12-02T12:35:22.950+09:00
39846,9092,6,379,2438,2439,2439,0.07,62,11023,2301.87,2271.55,872407,290.016,2020-12-02T12:40:42.145+09:00
39846,9092,6,403,2438,2439,2439,0.09,61,13084,2199.06,2283.1,886222,290.016,2020-12-02T12:45:31.395+09:00
39846,9092,6,390,2438,2439,2439,0.09,82,12098,2246.84,2165.74,876266,290.017,2020-12-02T12:50:20.185+09:00
39846,9092,6,401,2438,2439,2439,0.07,61,10923,2211.19,2095.04,886686,290.017,2020-12-02T12:55:39.212+09:00
39846,9092,6,233,2438,2439,2439,0.07,61,11815,2261.4,2228.43,526906,170.017,2020-12-02T13:05:45.761+09:00
39846,9092,6,384,2438,2439,2439,0.13,64,11632,2292.83,2318.81,880448,290.019,2020-12-02T13:10:35.452+09:00
39846,9092,6,414,2438,2439,2439,0.05,66,10855,2127.3,2165.39,880703,290.017,2020-12-02T13:15:25.226+09:00
39846,9092,6,421,2438,2439,2439,0.07,66,13084,2116.37,2065.19,890990,290.017,2020-12-02T13:20:43.870+09:00
39846,9092,6,403,2438,2439,2439,0.1,60,11636,2201.73,2253.67,887297,290.016,2020-12-02T13:25:33.053+09:00
39846,9092,6,376,2438,2439,2439,0.07,61,11080,2361.7,2282.29,887998,290.017,2020-12-02T13:30:22.390+09:00
39846,9092,6,400,2438,2439,2439,0.09,64,11636,2208.18,2238.23,883271,290.016,2020-12-02T13:35:41.716+09:00
39846,9092,6,399,2438,2439,2439,0.05,74,12714,2218.07,2287.07,885008,290.015,2020-12-02T13:40:30.909+09:00
39846,9092,6,431,2438,2439,2439,0.1,61,11569,2056.63,2077.2,886406,290.016,2020-12-02T13:45:19.627+09:00
39846,9092,6,410,2439,2439,2439,0,68,13084,2140.17,2097.91,877471,290.016,2020-12-02T13:50:38.922+09:00
39846,9092,6,348,2438,2439,2439,0.11,61,12091,2472.82,2463.19,860540,290.016,2020-12-02T13:55:28.323+09:00
