avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,Processing_time
2439,0.05,84.48,11776.94,2221.0196,2202.9838,855787.88,2020-12-13T03:50:40.099+09:00
2439,0.23,83.44,11798.8,2222.6044,2204.7642,848587.04,2020-12-13T03:55:30.466+09:00
2439,0.07,83.52,11794.66,2221.0242,2206.5134,848604.44,2020-12-13T04:00:21.183+09:00
2439,0.06,83.5,11850.82,2227.0212,2213.0206,848240.86,2020-12-13T04:05:41.681+09:00
2439,0.05,84.32,11847.86,2226.9672,2213.7994,855483.96,2020-12-13T04:10:32.260+09:00
2439,0.05,83.12,11861.74,2223.2302,2209.6066,855552.86,2020-12-13T04:15:22.793+09:00
2439,0.05,82.7,11865.1,2221.0108,2208.8088,855574.34,2020-12-13T04:20:43.119+09:00
2439,0.05,81.04,11853.64,2222.222,2208.0752,855126.18,2020-12-13T04:25:33.528+09:00
2439,0.15,81.08,11862.18,2220.9918,2207.419,855253.38,2020-12-13T04:30:24.060+09:00
2439,0,81.24,11889.5,2222.6506,2207.4844,855223.66,2020-12-13T04:35:43.664+09:00
2439,0,80.82,11885.58,2226.6502,2212.2894,854780.22,2020-12-13T04:40:34.354+09:00
2439,0.08,80.26,11880.56,2227.2696,2215.0042,854986.28,2020-12-13T04:45:24.627+09:00
2439,0.05,80.28,11878.08,2230.1296,2218.4602,848080.64,2020-12-13T04:50:45.732+09:00
2439,0.05,79.96,11884.42,2229.3424,2218.448,848156.6,2020-12-13T04:55:36.486+09:00
2439,0.05,79.96,11855.46,2224.6956,2211.7976,848784.8,2020-12-13T05:00:27.251+09:00
2439,0,79.98,11861.64,2225.9636,2212.285,848632.4,2020-12-13T05:05:47.846+09:00
2439,0.05,80.36,11843.02,2230.1702,2216.0748,855473.52,2020-12-13T05:10:38.417+09:00
2439,0.07,80.34,11843.02,2230.5434,2216.6588,855349.9,2020-12-13T05:15:28.885+09:00
2439,0.07,80.84,11809.6,2234.0648,2217.8262,855124.06,2020-12-13T05:20:19.654+09:00
2439,0.07,80,11793.08,2228.2602,2208.4984,855214.14,2020-12-13T05:25:40.059+09:00
2439,0.08,80.04,11782.72,2225.7254,2203.6728,855855.02,2020-12-13T05:30:30.264+09:00
2439,0.07,78.84,11738.22,2227.281,2203.2672,855657.64,2020-12-13T05:35:20.857+09:00
2439,0.06,78.84,11767.18,2228.4908,2206.7286,855728.76,2020-12-13T05:40:41.015+09:00
2439,0,78.94,11755.72,2225.1234,2201.7728,855988.96,2020-12-13T05:45:31.605+09:00
2439,0.07,80.28,11770.32,2222.131,2201.2102,849191.66,2020-12-13T05:50:22.302+09:00
2439,0.07,79.76,11770.32,2225.342,2206.1272,849255.08,2020-12-13T05:55:42.944+09:00
2439,0.08,78.9,11793.5,2225.8662,2207.5644,849516.92,2020-12-13T06:00:33.529+09:00
2439,0.09,79.4,11808.8,2227.5714,2212.425,849364.58,2020-12-13T06:05:24.026+09:00
2439,0.08,78.22,11849.46,2226.3784,2213.15,856370.02,2020-12-13T06:10:44.571+09:00
2439,0.13,77.96,11832.34,2225.678,2214.1402,856451,2020-12-13T06:15:35.281+09:00
2439,0.05,77.88,11815.64,2221.3688,2206.3804,856395.94,2020-12-13T06:20:26.021+09:00
2439,0.05,77.58,11800.9,2221.4644,2209.2496,856660.78,2020-12-13T06:25:46.722+09:00
2439,0,77,11805.68,2223.4264,2212.71,856535.42,2020-12-13T06:30:36.386+09:00
2439,0.07,76.84,11785,2230.0436,2219.8042,856472.26,2020-12-13T06:35:26.053+09:00
2439,0,77.16,11822.98,2232.2616,2222.1728,856461.08,2020-12-13T06:40:45.912+09:00
2439,0,76.96,11879.26,2234.4482,2227.8,856106.8,2020-12-13T06:45:36.201+09:00
2439,0.09,77.08,11885.86,2231.9352,2225.5548,856243.1,2020-12-13T06:50:26.481+09:00
2439,0.07,77.8,11886.74,2239.5584,2233.708,855460.92,2020-12-13T06:55:46.752+09:00
2439,0.07,78.44,11911.7,2248.3934,2245.5136,854861,2020-12-13T07:00:36.665+09:00
2439,0.07,78.14,11934.44,2251.6334,2250.5236,854881.26,2020-12-13T07:05:27.060+09:00
2439,0,77.62,11905.48,2246.463,2243.6528,862034.36,2020-12-13T07:10:47.501+09:00
2439,0.05,77.6,11901.04,2251.4908,2249.5386,861931.28,2020-12-13T07:15:37.369+09:00
2439,0,75.6,11869.24,2245.4604,2240.3618,855351.54,2020-12-13T07:20:27.922+09:00
2439,0.07,74.74,11840.28,2241.3862,2232.2498,855645.32,2020-12-13T07:25:47.936+09:00
2439,0.05,74.08,11827.36,2240.8926,2229.744,855758.04,2020-12-13T07:30:38.251+09:00
2439,0.05,74.82,11769.44,2238.2348,2222.868,856064.18,2020-12-13T07:35:28.822+09:00
2439,0.08,74.94,11760.32,2236.1322,2223.5458,856120.38,2020-12-13T07:40:19.678+09:00
2439,0,75.22,11733.92,2242.3636,2230.119,855808.88,2020-12-13T07:45:40.577+09:00
2439,0.05,74.8,11712.9,2238.6334,2226.514,856289.98,2020-12-13T07:50:31.280+09:00
2439,0.05,74.62,11720.52,2238.848,2227.4858,856464.08,2020-12-13T07:55:21.895+09:00
2439,0.09,74.74,11699.54,2239.291,2227.7094,856151.42,2020-12-13T08:05:25.135+09:00
2439,0.1,75.46,11735.08,2241.1312,2231.262,863260.54,2020-12-13T08:10:45.562+09:00
2439,0.07,76.04,11739.9,2244.4674,2232.6432,863099.1,2020-12-13T08:15:35.997+09:00
2439,0.07,75.36,11741.66,2243.4402,2235.9734,863074.3,2020-12-13T08:20:25.281+09:00
2439,0.08,75.84,11741.18,2245.2414,2235.4824,862989.9,2020-12-13T08:25:44.885+09:00
2439,0.1,75.92,11703.76,2248.1364,2238.167,862782.34,2020-12-13T08:30:35.536+09:00
2439,0.09,76.12,11725.64,2250.7382,2243.6966,862808.9,2020-12-13T08:35:25.883+09:00
2439,0.13,76.78,11753.82,2250.9472,2246.8194,862980.34,2020-12-13T08:40:46.541+09:00
2439,0.13,76.72,11760.3,2251.7006,2249.2058,862858.34,2020-12-13T08:45:37.052+09:00
2439,0.05,76.54,11761.94,2253.184,2252.11,862846.88,2020-12-13T08:50:27.828+09:00
2439,0,76.2,11754.48,2250.6618,2247.9036,863447.84,2020-12-13T08:55:48.323+09:00
2439,0.06,76.46,11755.36,2254.1146,2250.1054,863266.9,2020-12-13T09:05:21.735+09:00
2439,0.15,77.06,11728.1,2258.6434,2253.3162,862901.38,2020-12-13T09:10:41.960+09:00
2439,0.05,77.76,11727.98,2258.3946,2253.0252,862885.94,2020-12-13T09:15:31.957+09:00
2439,0.28,77.68,11760.24,2266.2618,2263.554,862272.64,2020-12-13T09:20:22.086+09:00
2439,0,77.62,11766.74,2266.1286,2261.192,862508.26,2020-12-13T09:25:42.219+09:00
2439,0.05,76.8,11786.6,2263.6424,2259.2576,862640.66,2020-12-13T09:30:32.959+09:00
2439,0.1,77.14,11757.64,2261.5154,2258.1808,862846.3,2020-12-13T09:35:23.390+09:00
2439,0,76.38,11800.5,2259.4496,2255.5808,863172.02,2020-12-13T09:40:44.057+09:00
2439,0.05,76.54,11796.2,2261.853,2259.2796,863178.44,2020-12-13T09:45:34.508+09:00
2439,0,76.54,11810.32,2262.7836,2261.6518,862701.32,2020-12-13T09:50:25.148+09:00
2439,0.05,76.84,11857.62,2272.7794,2276.4232,855346.04,2020-12-13T09:55:44.761+09:00
2439,0,77.14,11824.22,2274.1798,2277.1452,854974.32,2020-12-13T10:00:35.401+09:00
2439,0,76.68,11824.18,2274.1182,2277.0888,854854.74,2020-12-13T10:05:26.062+09:00
2439,0,75.36,11831.68,2271.1292,2272.8876,861981.96,2020-12-13T10:10:46.575+09:00
2439,0.05,75.56,11812.02,2269.8622,2270.1276,861735.28,2020-12-13T10:25:42.634+09:00
2439,0.05,75.62,11814.3,2269.6724,2270.4716,861655.7,2020-12-13T10:30:31.389+09:00
2439,0,75.02,11817.64,2272.6416,2271.103,861473.98,2020-12-13T10:35:19.705+09:00
2439,0.12,75.4,11817.64,2273.8876,2273.3794,861655.28,2020-12-13T10:40:38.483+09:00
2439,0.05,75.42,11803.88,2275.1548,2271.9742,861382.6,2020-12-13T10:45:27.016+09:00
2439,0.05,75.26,11812.66,2275.1422,2275.264,861333.18,2020-12-13T10:50:46.124+09:00
2439,0,76.88,11783.7,2276.5454,2272.4104,853987.62,2020-12-13T10:55:34.309+09:00
2439,0.08,77.1,11790.06,2271.2342,2264.2968,854216.22,2020-12-13T11:00:22.613+09:00
2439,0.17,77.1,11785.08,2265.9584,2255.2314,854474.52,2020-12-13T11:10:28.320+09:00
2439,0.07,76.32,11756.12,2266.0116,2254.2068,854400.86,2020-12-13T11:15:47.637+09:00
2439,0.1,76.6,11722.38,2272.5534,2260.2186,854000.3,2020-12-13T11:20:36.481+09:00
2439,0.05,76.9,11721.12,2276.7454,2262.8952,853760.52,2020-12-13T11:25:25.200+09:00
2439,0.09,76.5,11725.96,2277.2974,2267.1744,853836.82,2020-12-13T11:35:32.096+09:00
2439,0.07,75.64,11727.92,2273.286,2262.6606,853883.74,2020-12-13T11:40:20.725+09:00
2439,0,75.6,11699.66,2269.1032,2255.7904,853614.38,2020-12-13T11:45:39.301+09:00
2439,0.05,76.74,11706.92,2266.0266,2255.8188,846707.72,2020-12-13T11:55:46.689+09:00
2439,0.06,76.7,11710,2256.9658,2243.6294,847256.68,2020-12-13T12:05:22.998+09:00
2439,0.1,76.7,11723.76,2258.7316,2246.4306,854203.18,2020-12-13T12:10:41.011+09:00
2439,0.1,76.74,11740.74,2263.703,2251.2218,854023.1,2020-12-13T12:15:30.898+09:00
2439,0.09,77.4,11754.2,2267.3172,2252.0938,853764.46,2020-12-13T12:20:19.941+09:00
2439,0.1,76.68,11754.2,2264.5112,2250.4872,853902.42,2020-12-13T12:25:38.489+09:00
2439,0.05,77.32,11751.76,2264.2928,2247.2024,853909.84,2020-12-13T12:30:26.815+09:00
2439,0,76.92,11760.22,2264.4472,2245.6514,853820.3,2020-12-13T12:35:46.554+09:00
2439,0.09,76.92,11754.32,2270.9454,2251.1758,853271.16,2020-12-13T12:40:34.618+09:00
2439,0.05,77,11754.64,2268.4596,2250.529,853358.04,2020-12-13T12:45:23.739+09:00
2439,0.07,77.8,11768.04,2270.35,2254.9438,846104.76,2020-12-13T12:50:41.671+09:00
2439,0.05,78.42,11749.22,2265.2906,2247.8048,846455.88,2020-12-13T12:55:30.243+09:00
2439,0.05,78.02,11772.74,2262.3608,2244.598,846910.8,2020-12-13T13:00:19.248+09:00
2439,0.05,77.9,11735.8,2261.7652,2241.2356,847084.48,2020-12-13T13:15:44.633+09:00
2439,0.05,76.68,11756.72,2261.9088,2245.6282,846775.24,2020-12-13T13:25:22.084+09:00
2439,0.05,76.62,11765.22,2258.5074,2242.7056,846898.54,2020-12-13T13:30:41.451+09:00
2439,0.09,76.3,11723.04,2253.5122,2235.8404,847329.86,2020-12-13T13:35:29.272+09:00
2439,0.07,75.64,11694.86,2247.6858,2229.1598,847779.7,2020-12-13T13:40:48.427+09:00
2439,0.05,75.66,11666.8,2243.4184,2220.9694,847957.84,2020-12-13T13:45:38.418+09:00
2439,0.1,75.74,11666.8,2242.0994,2223.1714,848078.88,2020-12-13T13:50:26.863+09:00
2439,0,75.7,11678.18,2243.8336,2225.4978,847748.24,2020-12-13T13:55:45.559+09:00
2439,0,75.9,11652.68,2237.1516,2220.1816,848430.24,2020-12-13T14:05:22.028+09:00
2439,0.14,75.42,11693.68,2230.4506,2215.5736,855815.94,2020-12-13T14:10:41.069+09:00
2439,0.05,74.6,11698.4,2233.8642,2218.0586,855634.96,2020-12-13T14:15:28.984+09:00
2439,0.1,73.82,11671.4,2234.6106,2214.844,855371.54,2020-12-13T14:20:47.262+09:00
2439,0.1,74.48,11700.36,2244.4392,2227.6434,854606.66,2020-12-13T14:25:35.431+09:00
2439,0.11,75.32,11719.12,2245.8648,2228.8526,854668.76,2020-12-13T14:40:30.496+09:00
2439,0.1,74.98,11723.68,2249.6382,2231.7084,854494.98,2020-12-13T14:45:19.553+09:00
2439,0.07,77.34,11665.76,2249.1302,2231.5558,847129.24,2020-12-13T14:50:38.599+09:00
2439,0.1,78.32,11712.72,2253.2398,2233.7036,847016.64,2020-12-13T15:00:44.682+09:00
2439,0.07,78.24,11714.44,2257.565,2237.0708,846756.58,2020-12-13T15:05:32.857+09:00
2439,0.09,78.32,11686.68,2248.652,2228.796,854268.6,2020-12-13T15:10:21.140+09:00
2439,0.12,77.74,11720.08,2251.2542,2233.046,854279.08,2020-12-13T15:15:39.607+09:00
2439,0.09,78.2,11734.32,2252.2518,2235.7988,854434,2020-12-13T15:20:29.133+09:00
2439,0.07,78.4,11759.88,2257.4548,2243.3568,854390.2,2020-12-13T15:25:47.037+09:00
2439,0.08,78.9,11777.44,2260.4004,2246.9852,854192.56,2020-12-13T15:30:36.037+09:00
2439,0,78.94,11757.36,2258.9956,2242.8692,847233.44,2020-12-13T15:40:42.862+09:00
2439,0.09,79.36,11748.44,2259.2496,2245.6666,847285.28,2020-12-13T15:50:20.396+09:00
2439,0,79.46,11718.54,2260.6652,2243.6672,847049.06,2020-12-13T15:55:39.332+09:00
2439,0.09,79.66,11734.1,2261.6122,2245.5054,847218.44,2020-12-13T16:00:28.025+09:00
2439,0.13,79.72,11710.16,2261.8372,2243.6672,847262.98,2020-12-13T16:05:46.248+09:00
2439,0.1,78.1,11731.76,2257.1002,2242.1546,854657.12,2020-12-13T16:10:34.741+09:00
2439,0.09,78.34,11731.46,2253.7766,2238.8522,854980.06,2020-12-13T16:15:23.058+09:00
2439,0.05,78.68,11730.54,2258.1424,2244.0852,854691.78,2020-12-13T16:30:48.024+09:00
2439,0,79.06,11759.5,2261.056,2250.8754,854589.52,2020-12-13T16:40:24.049+09:00
2439,0.09,79.66,11730.46,2255.3706,2241.5282,847835.54,2020-12-13T16:45:42.401+09:00
2439,0,79.52,11795.8,2257.3548,2248.2298,847742.46,2020-12-13T16:50:31.219+09:00
2439,0.07,79.08,11790.08,2254.4854,2244.374,847800.98,2020-12-13T16:55:20.686+09:00
2439,0.05,79.52,11801.74,2263.6938,2249.7582,847446.22,2020-12-13T17:00:39.309+09:00
2439,0.09,80.22,11811.18,2269.2736,2255.3388,847310.58,2020-12-13T17:05:28.371+09:00
2439,0.07,79.32,11831.34,2271.739,2255.236,854110.8,2020-12-13T17:15:34.760+09:00
2439,0.07,79.34,11829.2,2276.9592,2262.9304,853709.3,2020-12-13T17:20:23.050+09:00
2439,0.12,81.34,11846.8,2281.7676,2269.8606,853500.76,2020-12-13T17:25:41.667+09:00
2439,0.05,81.6,11800.86,2275.2932,2263.2906,854031.52,2020-12-13T17:30:30.325+09:00
2439,0.07,80.78,11800.32,2272.021,2262.0908,854294.9,2020-12-13T17:35:19.016+09:00
2439,0.09,80.78,11814.36,2269.295,2260.4394,854663.68,2020-12-13T17:40:38.347+09:00
2439,0.05,80.08,11801.66,2267.7418,2261.9008,854990.38,2020-12-13T17:45:27.545+09:00
2439,0,80.78,11790.64,2264.6842,2259.8292,855255.12,2020-12-13T17:50:46.544+09:00
2439,0.09,79.96,11809.84,2262.2452,2254.5702,855355.66,2020-12-13T17:55:35.164+09:00
2439,0,79.92,11838.8,2265.05,2256.163,854974.94,2020-12-13T18:05:41.577+09:00
2439,0.07,78.96,11820.08,2262.47,2252.7144,862350.82,2020-12-13T18:10:30.582+09:00
2439,0.05,77.72,11810.46,2263.7718,2257.2162,861915.7,2020-12-13T18:15:20.014+09:00
2439,0.13,78.12,11810.46,2261.5836,2256.3942,862005.02,2020-12-13T18:20:38.363+09:00
2439,0.05,78.2,11818.34,2261.573,2256.8438,861956.06,2020-12-13T18:25:26.745+09:00
2439,0.07,78.18,11789.62,2257.4398,2251.552,862494.9,2020-12-13T18:30:46.042+09:00
2439,0.07,78.62,11819.08,2266.0806,2263.134,862357.48,2020-12-13T18:45:42.973+09:00
2439,0.09,78.94,11822.04,2266.634,2263.5996,862121.22,2020-12-13T18:55:19.133+09:00
2439,0.25,79.18,11817.7,2269.7448,2268.8778,854731.26,2020-12-13T19:00:39.126+09:00
2439,0.09,79.38,11875.62,2274.2782,2275.6546,854886.12,2020-12-13T19:10:45.161+09:00
2439,0.09,80.14,11846.2,2272.591,2270.0946,854819.18,2020-12-13T19:20:21.759+09:00
2439,0.12,80.92,11821.22,2273.4024,2273.5652,854604.8,2020-12-13T19:25:40.017+09:00
2439,0.05,80.76,11870.84,2274.1,2277.4102,854250.06,2020-12-13T19:30:28.733+09:00
2439,0.07,81.22,11866.2,2272.3594,2273.4962,854192.48,2020-12-13T19:35:48.466+09:00
2439,0.05,81.32,11912.7,2268.55,2269.1024,854424.66,2020-12-13T19:40:37.595+09:00
2439,0.05,82,11940.12,2266.9002,2268.2696,854686.92,2020-12-13T19:45:25.743+09:00
2439,0.07,81.34,11932.28,2260.2084,2262.8606,855098.92,2020-12-13T19:50:43.967+09:00
2439,0.05,80.58,11914.18,2257.0046,2258.4254,855432,2020-12-13T20:00:20.741+09:00
2439,0.13,80.7,11914.46,2262.7778,2268.7862,848294.4,2020-12-13T20:05:39.271+09:00
2439,0.37,78.36,11925.72,2266.6054,2275.8078,855214.12,2020-12-13T20:10:28.073+09:00
2439,0,77.86,11903.04,2263.5222,2275.4542,855305.3,2020-12-13T20:15:45.701+09:00
2439,0.07,78.3,11915.88,2264.7078,2280.6972,855244.94,2020-12-13T20:20:33.639+09:00
2439,0,78.62,11909.36,2268.8574,2281.2308,855029.4,2020-12-13T20:25:21.850+09:00
2439,0,79.38,11885.74,2261.7188,2271.57,855563.8,2020-12-13T20:40:46.336+09:00
2439,0.07,78.62,11855.3,2258.4208,2265.6364,855661.68,2020-12-13T20:45:35.470+09:00
2439,0.09,78.42,11846.44,2255.986,2261.8032,855716.68,2020-12-13T20:50:24.172+09:00
2439,0,77.8,11819.58,2248.747,2252.598,856485.8,2020-12-13T21:05:18.675+09:00
2439,0.05,77.82,11845.96,2250.419,2254.0582,863257.46,2020-12-13T21:15:24.390+09:00
2439,0.05,77.48,11860.78,2246.5448,2246.7838,863326.96,2020-12-13T21:20:43.785+09:00
2439,0.07,77.1,11864.62,2246.7036,2248.3938,855214.62,2020-12-13T21:25:31.655+09:00
2439,0.05,76.88,11850.98,2243.7308,2247.5756,848103.52,2020-12-13T21:40:27.281+09:00
2439,0.08,76.78,11874.7,2241.024,2243.8314,848333,2020-12-13T21:45:45.812+09:00
2439,0.08,76.8,11888,2246.3846,2249.1648,847934.18,2020-12-13T21:50:35.254+09:00
2439,0,76.46,11906.12,2250.1994,2258.0662,847895.34,2020-12-13T21:55:23.514+09:00
2439,0,76.12,11903.74,2249.4842,2259.1266,847829.9,2020-12-13T22:00:42.607+09:00
2439,0,76.86,11903.74,2245.3986,2255.3906,848086.76,2020-12-13T22:05:31.399+09:00
2439,0.05,76.56,11966.52,2247.5614,2259.4994,855387.64,2020-12-13T22:10:20.003+09:00
2439,0.07,76.36,11899.36,2253.487,2262.959,848049.78,2020-12-13T22:15:38.299+09:00
2439,0,76.58,11910.02,2253.4918,2262.1696,847965.64,2020-12-13T22:20:27.350+09:00
2439,0.07,76.28,11893.62,2243.2882,2254.6896,848562.6,2020-12-13T22:25:45.467+09:00
2439,0.07,75.48,11921.48,2238.4004,2249.4296,848890.48,2020-12-13T22:30:33.777+09:00
2439,0,75.26,11902.6,2239.6808,2252.9936,849076.66,2020-12-13T22:35:23.059+09:00
2439,0.05,75.24,11899.6,2240.0686,2253.4424,849037.08,2020-12-13T22:40:42.380+09:00
2439,0.07,73.46,11925.64,2235.8262,2252.367,849357.88,2020-12-13T22:45:31.141+09:00
2439,0.05,73.94,11954.6,2244.1336,2264.5816,848849.02,2020-12-13T22:50:20.515+09:00
2439,0.07,73.92,11965.6,2242.087,2263.9408,848876.84,2020-12-13T22:55:38.366+09:00
2439,0,74.08,11971.1,2248.6772,2273.516,848180.22,2020-12-13T23:10:34.087+09:00
2439,0.24,75.14,12006.36,2252.4142,2277.5564,840658.96,2020-12-13T23:15:22.832+09:00
2439,0.07,75.18,12008.54,2257.8994,2281.3996,840196.82,2020-12-13T23:20:41.886+09:00
2439,0.07,75.3,12010.54,2256.7362,2284.4214,840208.02,2020-12-13T23:25:31.245+09:00
2439,0.05,75.2,11976.8,2258.0214,2286.2068,840215.38,2020-12-13T23:30:19.979+09:00
2439,0.1,75.22,12003.2,2267.0056,2295.1774,839719.88,2020-12-13T23:35:38.220+09:00
2439,0.05,75.02,12007.26,2266.518,2292.6978,839922.9,2020-12-13T23:40:26.561+09:00
2439,0.07,74.26,11985.04,2261.7118,2286.8762,840382.02,2020-12-13T23:45:44.973+09:00
2439,0.55,74.38,12006.6,2255.164,2278.3364,840635.26,2020-12-13T23:50:33.978+09:00
2439,0,74.34,12046.8,2259.6216,2284.3796,840312.36,2020-12-13T23:55:22.998+09:00
2439,0.05,74.1,12024.36,2249.9418,2271.132,840672.12,2020-12-14T00:00:42.503+09:00
2439,0.06,75.86,12035.92,2252.5328,2273.3408,833382.02,2020-12-14T00:05:30.013+09:00
2439,0.09,75.64,12069.22,2253.6118,2272.0922,840513.46,2020-12-14T00:10:48.731+09:00
2439,0.05,76.24,12042.64,2251.3574,2267.9168,840484.04,2020-12-14T00:15:37.169+09:00
2439,0.05,75.42,12060.14,2253.392,2270.241,840643.52,2020-12-14T00:25:44.579+09:00
2439,0.05,74.62,12062.92,2249.133,2263.7856,841149.9,2020-12-14T00:30:32.955+09:00
2439,0.11,74.3,12023.94,2250.6498,2262.392,841026.36,2020-12-14T00:35:22.177+09:00
2439,0.07,73.8,12009.22,2254.6896,2267.3678,840808.54,2020-12-14T00:40:42.283+09:00
2439,0.05,73.66,11958,2259.4758,2270.8858,840564.06,2020-12-14T00:50:19.575+09:00
2439,0.09,72.98,11959.36,2256.9302,2268.8328,840639.04,2020-12-14T00:55:37.327+09:00
2439,0,72.98,11967.2,2257.0082,2268.6804,840804.52,2020-12-14T01:00:25.975+09:00
2439,0,73,11936.34,2259.0492,2271.5922,840508.64,2020-12-14T01:05:45.574+09:00
2439,0.07,72.98,11959.88,2251.401,2260.1402,847615.36,2020-12-14T01:10:34.410+09:00
2439,0.05,73.68,11970.52,2247.4938,2253.3066,848031.9,2020-12-14T01:15:22.591+09:00
2439,0.28,73.06,11977.56,2242.7604,2250.3322,848389.26,2020-12-14T01:20:40.336+09:00
2439,0.05,73.38,11959.46,2241.7796,2248.0708,848524.16,2020-12-14T01:25:27.887+09:00
2439,0.14,72.62,11972.58,2238.03,2247.1936,848574.62,2020-12-14T01:30:46.140+09:00
2439,1.07,72.12,11959.92,2244.492,2253.139,848214.04,2020-12-14T01:35:34.832+09:00
2439,0.1,72.08,11957.6,2245.5426,2251.805,848088.1,2020-12-14T01:40:22.826+09:00
2439,0.07,72.04,11951,2249.5896,2256.064,847694.24,2020-12-14T01:45:41.410+09:00
2439,0.21,71.84,11948.78,2251.1542,2257.976,847552.28,2020-12-14T01:50:29.638+09:00
2439,0,71.9,11921.48,2249.8978,2257.3036,840641.24,2020-12-14T01:55:18.646+09:00
2439,0,71.86,11920.44,2253.0254,2261.5356,840601.56,2020-12-14T02:00:36.853+09:00
2439,0.06,71.76,11913.24,2253.0798,2260.6988,848980.82,2020-12-14T02:05:25.545+09:00
2439,0.22,71.88,11890.38,2258.7856,2263.6872,855847.02,2020-12-14T02:10:45.472+09:00
2439,0,71.86,11880.62,2260.0942,2265.9416,855886.06,2020-12-14T02:15:36.208+09:00
2439,0.07,72.12,11903.48,2259.4542,2265.2774,855980,2020-12-14T02:30:30.495+09:00
2439,0.07,72.08,11882.84,2255.374,2256.7466,856025.28,2020-12-14T02:40:38.437+09:00
2439,0.07,72.04,11911.8,2252.7718,2253.1234,856347.12,2020-12-14T02:45:27.615+09:00
2439,0,70.94,11911.8,2253.9766,2255.506,856111.02,2020-12-14T02:55:34.009+09:00
2439,0,70.32,11911.8,2251.139,2254.4498,855914.56,2020-12-14T03:05:41.403+09:00
2439,0.07,71.16,11950.44,2246.133,2249.9572,863148.48,2020-12-14T03:10:29.939+09:00
2439,0.05,71.56,11968.74,2244.1608,2247.2104,863573.3,2020-12-14T03:15:19.374+09:00
2439,0.07,71.48,11957.44,2245.0634,2247.8032,863659.5,2020-12-14T03:20:37.783+09:00
2439,0.1,72.28,11957.44,2243.325,2247.7222,863761.92,2020-12-14T03:25:26.533+09:00
2439,0.09,72.54,11949.18,2242.2994,2242.0658,863676.44,2020-12-14T03:30:45.682+09:00
2439,0.07,73.4,11952.02,2240.5752,2243.3016,863928.22,2020-12-14T03:40:22.590+09:00
2439,0.05,73.6,11928.02,2241.0512,2239.3116,856637.36,2020-12-14T03:45:41.387+09:00
2439,0.07,73.16,11924.4,2235.7782,2234.49,856853.18,2020-12-14T03:50:31.390+09:00
2439,0.1,73.34,11937.78,2241.6144,2238.5656,856511.12,2020-12-14T04:00:37.959+09:00
2439,0.07,73.62,11944.58,2240.8852,2235.091,856601.2,2020-12-14T04:05:27.332+09:00
2439,0,72.44,11953.96,2238.695,2230.9266,863930.26,2020-12-14T04:10:44.788+09:00
2439,0.05,72.44,11951.78,2234.1544,2225.7482,864064.44,2020-12-14T04:20:21.113+09:00
2439,0.05,72.36,11965.96,2230.9514,2220.7652,864538.94,2020-12-14T04:25:39.309+09:00
2439,0,72.7,11970.74,2225.3256,2214.3762,864997.5,2020-12-14T04:30:26.969+09:00
2439,0.1,72.72,11954.6,2217.272,2208.2888,865387.64,2020-12-14T04:35:44.834+09:00
2439,0.07,72.84,11952.76,2215.9844,2206.26,865422.78,2020-12-14T04:40:33.063+09:00
2439,0.09,74.16,11974.98,2219.1058,2213.7802,857911.14,2020-12-14T04:50:38.196+09:00
2439,0.11,74.22,11943.34,2223.898,2218.8732,857870.76,2020-12-14T04:55:26.613+09:00
2439,0.07,74.62,11934.48,2226.9098,2220.3396,857557.5,2020-12-14T05:00:45.407+09:00
2439,0.09,74.48,11930.76,2235.819,2229.6768,856981.9,2020-12-14T05:05:35.259+09:00
2439,0.15,72.4,11934.84,2236.1126,2229.9902,864185.38,2020-12-14T05:10:24.796+09:00
2439,0.09,72.98,11905.88,2240.806,2233.1258,863807.34,2020-12-14T05:15:44.025+09:00
2439,0.05,72.16,11903.34,2239.5966,2234.5498,863962.62,2020-12-14T05:20:32.739+09:00
2439,0,72.92,11873.2,2237.6676,2230.2756,863889.54,2020-12-14T05:25:20.996+09:00
2439,0.09,73.74,11895.4,2240.301,2232.378,863564.22,2020-12-14T05:30:38.942+09:00
2439,0,74.02,11891.04,2239.7404,2230.4702,863503.22,2020-12-14T05:35:27.929+09:00
2439,0.09,73.92,11896,2239.1784,2232.4766,863510.34,2020-12-14T05:45:34.948+09:00
2439,0.05,74.78,11892.18,2234.7338,2229.7998,863853.86,2020-12-14T05:50:22.430+09:00
2439,0.05,75.16,11891.96,2235.0976,2230.6236,863953.28,2020-12-14T06:00:30.610+09:00
2439,0.07,75.12,11891.96,2239.2858,2233.6494,863646.56,2020-12-14T06:10:38.246+09:00
2439,0.05,75.36,11884.86,2232.3682,2224.4334,864080.54,2020-12-14T06:15:26.751+09:00
2439,0.1,75.56,11885.44,2231.7786,2225.0484,864160.44,2020-12-14T06:20:45.619+09:00
2439,0.13,75.38,11892.5,2235.791,2229.7852,863689.76,2020-12-14T06:25:34.071+09:00
2439,0.09,75.92,11881.78,2242.5842,2236.4568,856150.04,2020-12-14T06:35:41.404+09:00
2439,0.09,75.16,11881.78,2237.5314,2228.797,856425.4,2020-12-14T06:40:30.749+09:00
2439,0.09,75.84,11874.38,2238.1314,2228.58,856423.16,2020-12-14T06:45:19.566+09:00
