min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.374,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,502,0.5,89,93,92,2,368,286803.554,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.374,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.372,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,468,172.29,148.32,1206,177589.791,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.44,89,468,154.22,133.36,1388,232190.979,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.374,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.47,89,648,142,167.83,1562,464399.453,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,648,251.57,226.57,1761,232194.408,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.378,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,77,102,97,11.18,485,1199.518,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,1296,232197.85,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,648,251.57,226.57,1761,232200.95,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.373,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,89,648,230.75,278.17,923,286805.209,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.25,77,102,100.44,6.25,1607,6599.725,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,89,93,92,2,368,232215.495,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.376,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.334,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.52,89,93,91.67,2.07,550,286816.223,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,89,93,92,2,368,286805.989,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.748,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.187,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.374,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.378,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,649,202.6,249.55,1013,0.37,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,468,172.29,148.32,1206,54610.368,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,77,93,88,7.57,352,409744.924,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.378,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,1296,286817.757,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,89,648,230.75,278.17,923,177573.202,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,89,93,92,2,368,54605.681,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.651,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,647,202.2,248.66,1011,0.373,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.407,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.716,2021-12-21T15:14:33.176+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,648,251.57,226.57,1761,286794.088,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,648,370.5,392.44,741,232200.945,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,468,172.29,148.32,1206,232199.172,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.372,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,649,371,393.15,742,54614.673,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.374,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,77,102,97,11.18,485,1199.67,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.376,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,77,102,93.67,14.43,281,599.382,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,645,201.8,247.76,1009,0.373,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.44,89,468,154.22,133.36,1388,232192.824,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,77,102,93.67,14.43,281,899.685,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.373,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.374,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.374,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.44,89,495,154.22,138.67,1388,54615.041,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,652,649.33,2.31,1948,232201.506,2021-12-21T15:14:33.176+09:00
501,502,501,0.42,77,468,149.6,126.69,1496,136570.978,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.39,89,497,185.67,154.37,2228,232229.794,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.371,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.371,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.39,89,495,185.5,154,2226,464401.777,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.44,89,495,154.22,138.67,1388,54614.211,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,77,102,97,11.18,485,1799.642,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,77,102,93.67,14.43,281,599.395,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.49,89,470,172.57,148.99,1208,232194.71,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.186,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.373,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.375,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
501,502,502,0.71,77,102,89.5,17.68,179,599.739,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.377,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,77,102,90.67,12.66,272,150829.898,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,77,102,97.83,10.21,587,2399.63,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
501,502,502,0.58,89,648,230.75,278.17,923,232200.529,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.45,89,645,201.8,247.76,1009,0.372,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,648,370.5,392.44,741,464403.28,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
501,502,501,0.3,77,102,99.73,7.54,1097,3298.953,2021-12-21T15:14:33.176+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T15:14:33.176+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T15:14:33.176+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T15:14:33.176+09:00
